company_id,company_name,company_type,company_url,location,telephone,product_description,about_company,product_types,all_product_services,link_prod_services,brands,link_all_brands,primary_company_type,additional_activities,key_personnel,social_media,other_locations,annual_revenue,year_founded,num_employees,url,keyword
30361325,Spencer Fluid Power,Distributor,https://www.spencerfluidpower.com/,"Modesto, CA 95351",tel://800-549-2730,"Distributor of hydraulic components including cylinders. Specifications include 14 1/4 in. retracted x 18 1/4 in. extended to 42 1/4 in. retracted x 72 1/4 in. extended pin to pin center, 1 in. to 1 1/4 in. clevis pin dia., 3/8 in. to 1 1/4 in. port sizes & 3,135 lbs. to 49,088 lbs. column load under full extension.","Company Description by Thomasnet
Distributor of hydraulic components & systems. Products include adapters, fittings, hoses, crimpers, torque motors, pumps, power units, manifolds, diaphragm accumulators, valves, filters, cylinders, electrical controls, flow dividers, heat exchangers, reservoirs, pumps, planetary gear reducers, cylinders, lubricators, electric clutches, electrical & mechanical switches, sight gages, strainers, gear drives, clamps & power transmissions. Pushbuttons, adjustable frequency drives, motor starters, photoelectric sensors, limit switches, HMI operator interface & vehicle controls are also available. Application engineering, repairing & testing services are also available.",['Cylinders: Hydraulic'],"['Accumulators', 'Adapters', 'Breakers', 'Clamps', 'Connectors', 'Contactors', 'Controls and Controllers', 'Couplers and Couplings', 'Crimpers', 'Cylinders', 'Dividers', 'Engineering Services', 'Exchangers', 'Filters', 'Fittings', 'Gages', 'Gearheads and Gearboxes', 'Hose', 'Hydraulic Equipment', 'Interfaces', 'Lubricators', 'Maintenance and Repair Services', 'Manifolds', 'Motor Controllers and Drives', 'Motors', 'Mounts', 'Nipples', 'Plugs and Stoppers']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=30361325&search_position=126&product_family=155024,"['Cross', 'MONARCH', 'Prince', 'Vickers']",,Distributor,Custom Manufacturer,['Not Available'],,https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=30361325&bloc=NA&WTZO=copro+biz+det,Not Available,Not Available,Not Available,https://www.thomasnet.com/branchloc.html?cid=30361325&cov=NA&goto=%2Fprofile%2F30361325%2Fspencer-fluid-power.html&heading=21650809&searchpos=126&what=hydraulic+cylinders,hydraulic cylinders
1109425,Cunningham Mfg.. Co.,Manufacturer,http://www.cmccyl.com,"Seattle, WA 98108",tel://206-767-3713,,"Company Description by Thomasnet
Manufacturer Of Industrial Hydraulic & Air Cylinders. 1.5"" Through 22"" Bores. JIC Standard Construction & Dimensions - NFPA Standards. Many Standard Mounts Available. Distributors Nationwide","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Air, Double Acting, Air Operated', 'Cylinders: Air, Heavy Duty Mill Type', 'Cylinders: Booster', 'Cylinders: Heavy Duty, Mill Type', 'Cylinders: High Pressure', 'Cylinders: Hydro-Pneumatic', 'Cylinders: Machine Tool']","['Boosters', 'Cylinders', 'Hydraulic Equipment']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1109425&search_position=127&product_family=155354,,,Manufacturer,Distributor,['Not Available'],,,$5 - 9.9 Mil,1949,10-49,https://www.thomasnet.com/profile/01109425/cunningham-mfg-co.html?cid=1109425&cov=NA&heading=21650809&searchpos=127&what=hydraulic+cylinders,hydraulic cylinders
30392369,"DLH Fluid Power, Inc.",Manufacturer,http://www.dlhfluidpower.com,"Arcadia, CA 91006",tel://626-574-7888,"Manufacturer & distributor of standard & custom hydraulic cylinders & adjustable stroke hydraulic cylinders. Types of hydraulic cylinders include tie-rod, welded & telescope cylinders. Tie-rod cylinders such as 2500 psi working pressure & 3000 psi working pressure tie-rod cylinders are available. Types of welded cylinders include welded cylinders with clevis mounting, welded cylinders with cross tube mounting, welded cylinders for heavy duty applications & welded cylinders with cushion. Cylinders are available with 3 year limited warranty.","Company Description by Thomasnet
Manufacturer & distributor of hydraulics, pneumatics, power transmission products & controls. Products include gear pumps, hydraulic power units, hydraulic cylinders, solenoid valves & battery chargers. Hydraulic cylinders such as tie-rod cylinders, welded cylinders & telescope cylinders are available. Types of solenoid valves include refrigerating valves, pulse solenoid valves & angle-seal valves. Hydraulic power units such as auto hoist power units, tipper trailer power units, dock leveler power units, fork lift power units & DC motor pomp group power units are available. Services include machining & zero inventory program. Markets served include machine tools, loading machines, auto maintenance equipment, mining machines, snow plows, log splitters, fork lifts, logistics equipment & tipper trailer industries. Cylinders are available with 3 year limited warranty.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Hydraulic, Adjustable Stroke', 'Cylinders: Telescoping', 'Cylinders: Tie-Rod', 'Cylinders: Welded']","['Chargers', 'Cylinders', 'Dividers', 'Filters', 'Fluid Conditioning Equipment', 'Power Units', 'Pumps', 'Valves']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30392369&search_position=128&product_family=157470,,,Manufacturer,"Distributor, Custom Manufacturer","['De Jun Zhou, Pres.', 'Daniel Zhou, G.M.', 'Peter Breitenback, Sales Mgr.']",,,$5 - 9.9 Mil,1956,200-499,https://www.thomasnet.com/profile/30392369/dlh-fluid-power-inc.html?cid=30392369&cov=NA&heading=21650809&searchpos=128&what=hydraulic+cylinders,hydraulic cylinders
30456788,"PSI - Polymer Systems, Inc.",Manufacturer,https://psi-polymersystems.com/,"Conover, NC 28613",tel://828-468-2600,"Designer & manufacturer of hydraulic cylinders. Breaker & super plates, seals, cartridge & band heaters, hardened tool steel gears, nitrided bearings & hydraulic seal kits are also available. Meets ISO-9002 standards. Made in USA.","Company Description by Thomasnet
Designer & manufacturer of precision polymer process equipment & components. Products include screen changers, gear pumps, inline filters, static mixers & divert valves. Types of screen changers include continuous, discontinuous, continuous backflush, hydraulic & manual screen changers. Types of gear pumps include extrusion, high pressure, chemical industrial & fluoropolymer gear pumps. Breaker & super plates, cartridge & band heaters, gears, bearings, hydraulic cylinders, hydraulic seal kits & seals are also available. Capabilities include repair & rebuilding.
Company Description by PSI - Polymer Systems, Inc.
From the extruder to the die, PSI drives innovation and technology to provide process solutions and products with outstanding performance. Screen changers that fit any need, melt pumps that operate trouble-free under the most adverse conditions, Y-blocks, multi-position divert valves, die changers that perform changes in under 60 seconds, melt pipes, static mixers, custom auxiliaries and PLC controls all built to satisfy your unique needs. 

From small applications to large and from simple to highly complex, PSI engineered systems provide you with flexible solutions that stay within your budget, are delivered on time and work out of the box. PSI commitment to service is second to none. We do not rest until the job is done.",['Cylinders: Hydraulic'],"['Changers', 'Controls and Controllers', 'Cylinders', 'Engineering Services', 'Extruding Equipment', 'Filters', 'Gears', 'Heaters', 'Maintenance and Repair Services', 'Mixers', 'Plates', 'Polymer Equipment', 'Process Machinery', 'Pumps', 'Valves']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30456788&search_position=129&product_family=157391,,,Manufacturer,Custom Manufacturer,['Not Available'],,,$5 - 9.9 Mil,2000,10-49,https://www.thomasnet.com/profile/30456788/psi-polymer-systems-inc.html?cid=30456788&cov=NA&heading=21650809&searchpos=129&what=hydraulic+cylinders,hydraulic cylinders
1153313,"J.H. Bennett & Co., Inc.",Distributor,https://www.jhbennett.com/,"Novi, MI 48376-8028",tel://800-837-5426,ISO 9001 certified distributor of controls including pneumatic controls.,"Company Description by Thomasnet
ISO 9001 certified distributor of hydraulic, pneumatic, electrical, lubrication & filtration equipment. Types of equipment include accumulators, air dryers, ball valves, fittings & couplings, linear slides, piping systems, power units, controllers, sensors, blow guns, blowers, compressors, chain lubrication, flow monitors, rollers, stops, actuators, hose reels, screws, barrels, switches, cylinders, tubing, hoses, couplings, pumps, valves, filters, clamps, cells, encoders, manifolds, material dispensing systems & coolants. Capabilities include resistance welding. Services include process testing, on-site technical support, schematic designing, in-house technical documentation, inventory control, savings documentation, waste reduction, process analysis & improvement, supply chain management, part specification, lean procurement services & inventory management.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Air, Adjustable Stroke', 'Cylinders: Air, Double Acting, Air Operated', 'Cylinders: Air, Metric', 'Cylinders: Aluminum', 'Cylinders: Die', 'Cylinders: Hydraulic, Position Sensing', 'Cylinders: ISO']","['Absorbers', 'Actuators', 'Clamps', 'Collectors', 'Controls and Controllers', 'Couplers and Couplings', 'Cups', 'Cylinder Components', 'Cylinders', 'Dressers', 'Dryers', 'Filters', 'Fittings', 'Flowmeters', 'Fluid Conditioning Equipment', 'Fluid Power Products', 'Gages', 'Grease Fittings', 'Grippers', 'Guns']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=1153313&search_position=130&product_family=157526,"['Parker Origa', 'Peninsular']",,Distributor,Custom Manufacturer,['Not Available'],,https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=1153313&bloc=NA&WTZO=copro+biz+det,$25 - 49.9 Mil,1958,50-99,https://www.thomasnet.com/branchloc.html?cid=1153313&cov=NA&goto=%2Fprofile%2F01153313%2Fjh-bennett-co-inc.html&heading=21650809&searchpos=130&what=hydraulic+cylinders,hydraulic cylinders
452132,Metal Impact Corp.,Custom Manufacturer,https://metalimpact.com/,"Elk Grove Village, IL 60007",tel://847-718-9300,"Custom manufacturer of hydraulic and low pressure aluminum cylinders. Available with dia. up to 4.5 in. In house capabilities include engineering, design, tool and die production, cleaning, lubricating, impact extrusion, machining, heat treating, EDM, coating, lathe work and milling. Aerospace, automotive, military, defense, consumer products, agricultural equipment and building products industries served.","Company Description by Thomasnet
Custom manufacturer of metal products. Various products include gun barrels, blanks, cans, cartridges, instrument cases, concentrators, covers, cylinders, enclosures, fire extinguishers, extrusions, forgings, handles, housings, steering knuckles, rifle scopes, stampings, oxygen tanks, mortar tubes and driveshaft yokes. In house capabilities include engineering, design, tool and die production, cleaning, lubricating, impact extrusion, machining, heat treating, EDM, coating, lathe work and milling. Aerospace, automotive, military, defense, consumer products, agricultural equipment and building products industries served.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Air-Draulic', 'Cylinders: Aluminum', 'Cylinders: Aviation & Aerospace', 'Cylinders: Custom', 'Cylinders: Gas', 'Cylinders: High Pressure', 'Cylinders: Low Pressure']","['Aircraft Parts', 'Aluminum', 'Ammunition', 'Automotive Parts', 'Barrels and Drums', 'Blanks', 'Boxes', 'Canisters', 'Cans', 'Cartridges', 'Cases', 'Connectors', 'Covers', 'COVID-19 Response', 'Cylinders', 'Electrical Components', 'Electronic Components', 'Electronics', 'Enclosures', 'Extinguishers']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=452132&search_position=131&product_family=164095,,,Custom Manufacturer,Manufacturer,['Not Available'],,,$10 - 24.9 Mil,1959,50-99,https://www.thomasnet.com/profile/00452132/metal-impact-corp.html?cid=452132&cov=NA&heading=21650809&searchpos=131&what=hydraulic+cylinders,hydraulic cylinders
30808129,Great Bend Industries,Custom Manufacturer,https://www.greatbendindustries.com/,"Great Bend, KS 67530",tel://620-792-4368,,"Company Description by Thomasnet
Custom manufacturer of hydraulic cylinders. Products include accumulators, chrome rods and tubing, and steel castings. Capabilities include robotic pulse welding, machining, skive and roller burnishing, and grinding.","['Cylinders: Hydraulic', 'Cylinders']","['Accumulators', 'Casting Services', 'Cylinders', 'Machining', 'Manufacturing Services', 'Rods', 'Tubes', 'Welding Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30808129&search_position=132&product_family=155024,,,Custom Manufacturer,,['Not Available'],,,Not Available,Not Available,Not Available,https://www.thomasnet.com/profile/30808129/great-bend-industries.html?cid=30808129&cov=NA&heading=21650809&searchpos=132&what=hydraulic+cylinders,hydraulic cylinders
20051638,H2O Jet,Custom Manufacturer,https://www.waterjetparts.com/h2o/index.php,"Olympia, WA 98501",tel://866-928-3753,"Custom manufacturer of high pressure & hydraulic cylinders, water jet nozzles, intensifier components, water jet diamond abrasive nozzles, water jet cutting abrasives, high pressure water jet cutting systems, water jet machine replacement parts, abrasives components, tools, nozzle (orifice) assemblies, diamond components, spares & consumable parts, kits & assemblies.","Company Description by Thomasnet
Custom manufacturer of high pressure water jet cutting systems, water jet machine replacement parts, water jet diamond nozzles, abrasives components, tools, nozzle (orifice) assemblies, intensifier components, diamond components, spares and consumable parts, kits and assemblies. Services include modular training, maintenance and test cuts.","['Cylinders: Hydraulic', 'Cylinders: High Pressure']","['Abrasive Compounds / Media', 'Additives', 'Cutters and Cutting Machinery', 'Cutting Services', 'Cylinders', 'Intensifiers', 'Nozzles', 'Orifices', 'Pumps', 'Washing Equipment', 'Waterjet Machine Parts']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=20051638&search_position=133&product_family=152428,,,Custom Manufacturer,Manufacturer,['Not Available'],,,$5 - 9.9 Mil,1991,10-49,https://www.thomasnet.com/profile/20051638/h2o-jet.html?cid=20051638&cov=NA&heading=21650809&searchpos=133&what=hydraulic+cylinders,hydraulic cylinders
30546248,"York Hydraulics, Ltd.",Distributor,http://yorkhydraulics.ca/,"Concord, ON L4K1Z7",tel://905-738-1750,"Distributor of air & hydraulic cylinders. Products include pumps, valves, filters, motors, hose, fittings, power units, gauges, pneumatic FRL's, air pumps, air tools & electronic position controls.","Company Description by Thomasnet
Distributor of  air & hydraulic cylinders. Products include pumps, valves, filters, motors, hose, fittings, power units, gauges, pneumatic FRL's, air pumps, air tools & electronic position controls.","['Cylinders: Hydraulic', 'Cylinders: Air']","['Cylinders', 'Filters', 'Fittings', 'Hose', 'Motors', 'Power Units', 'Pumps', 'Valves']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30546248&search_position=134&product_family=157625,,,Distributor,,['Not Available'],,,$1 - 4.9 Mil,1981,1-9,https://www.thomasnet.com/profile/30546248/york-hydraulics-ltd.html?cid=30546248&cov=NA&heading=21650809&searchpos=134&what=hydraulic+cylinders,hydraulic cylinders
444453,The Steel Supply Company,Manufacturer,https://www.steelsupply.com/,"Rolling Meadows, IL 60008",tel://800-323-7571,"Manufacturer & distributor of hydraulic cylinders, hydraulic piston rods, cylinder barrels, blower shafts, power transmission shafts, rolls & pivot pins. Capabilities include hard chrome plating, induction hardening, honing, grinding & machining.","Company Description by Thomasnet
Manufacturer & distributor of chrome plated rods, cold drawn steel & stainless steel bars, ground & polished precision shafting, ground, honed & plated tubing, hydraulic cylinders, hydraulic piston rods, cylinder barrels, blower shafts, power transmission shafts, rolls & pivot pins Capabilities include hard chrome plating, induction hardening, honing, grinding & CNC machining. Specialized in chrome plated shafting & tubing for hydraulic industry. Available in different sizes & round, flat, square & hexagon shapes.",['Cylinders: Hydraulic'],"['Cylinders', 'Machining', 'Plating Services', 'Shafts', 'Steel', 'Tubes']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=444453&search_position=135&product_family=157625,,,Manufacturer,"Distributor, Custom Manufacturer, Service Company, Finishing Service Company",['Not Available'],,,$25 - 49.9 Mil,1904,10-49,https://www.thomasnet.com/profile/00444453/the-steel-supply-company.html?cid=444453&cov=NA&heading=21650809&searchpos=135&what=hydraulic+cylinders,hydraulic cylinders
30831859,Automation Distribution,Distributor,https://automationdistribution.com/,"Hatfield, PA 19440",tel://215-997-5595,"Distributor of hydraulic cylinders. Other types available include three position, double acting, cam follower guide, clamp, air, locking band, plate, platform, round body, stopper, rodless, tie rod and water resistant cylinders.","Company Description by Thomasnet
Distributor of automation solutions, including a variety of robots and robot accessories, parts and tools. Robots used to automate a large array of tasks including assembly, painting, screw driving, labeling, injection molding, welding, packaging and polishing. A wide range of sensing products also available including ultrasonic, temperature, liquid level, flow and pressure sensors. Prototyping and integrated assembly services are offered. End applications include factory automation, material handling, life science and analytical instruments.
Company Description by Automation Distribution
Integrating universal robots 6-axis collaborative robots into manufacturing systems has never been easier. Automation Distribution will design your universal robots system, which may be used without safety guarding, thereby reducing the footprint required and creating a safer environment for employees.

Visit our website to schedule a free demo calculate your ROI to see how universal robots will benefit you.

Applications: Pick and place, injection moulding, CNC, packaging and palletizing, quality inspection, assembly, polishing, machine tending, screw driving, lab analysis and testing, gluing, dispensing and welding, and more.

Industries: Automotive and subcontractors, food and agriculture, furniture and equipment, electronics and technology, metal and machining, plastics and polymers, pharma and chemistry, scientific and research, and more.

Case studies about universal robots robotic systems on our blog.

Universal robots arms are available in three flexible sizes, can quickly change tasks More... and are easily moved to different areas of the factory.

 Universal robots UR3 - Light assembly table top precision robot arm

 Universal Robots UR5 - Low weight automation robot arm

 Universal Robots UR10 - Collaborative industrial robot arm

 Automation Distribution serves Pennsylvania, Delaware, Maryland, New Jersey, Virginia, and Greater New York City as an authorized distributor of universal robots. Less","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Clamping', 'Cylinders: Locking', 'Cylinders: Magnetically Coupled', 'Cylinders: Metal', 'Cylinders: Pneumatic', 'Cylinders: Rodless', 'Cylinders: Special']","['Absorbers', 'Actuators', 'Adapters', 'Airport Equipment', 'Alarms', 'Appliance Parts', 'Arms', 'Assemblies', 'Balls', 'Bits', 'Blades', 'Blocks', 'Bolts', 'Bottoms', 'Brackets', 'Breakers', 'Bridges', 'Bushings', 'Caps', 'Cards']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30831859&search_position=136&product_family=157526,"['ABB', 'Apex Dynamics', 'Ashcroft', 'Atlantic Blowers', 'Baldor', 'Bishop-Wisecarver', 'Datalogic', 'Dekker', 'Durr Technik', 'Dwyer', 'Fairview', 'Fibox', 'Ham-Let', 'Horner', 'igus', 'INSIGHT', 'IQ', 'John Guest', 'Larco', 'Lenze', 'Macron', 'Madison', 'Mattei', 'Moxa', 'Newport', 'Nexen', 'Noren', 'Oriental Motor', 'Parco', 'Patlite']",https://www.thomasnet.com/brands-carried.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30831859&search_position=136,Distributor,,['Not Available'],"['https://www.linkedin.com/company-beta/9277203/', 'https://automationdistribution.com/blog/', 'https://www.facebook.com/automationdistribution/']",,Not Available,Not Available,Not Available,https://www.thomasnet.com/profile/30831859/automation-distribution.html?cid=30831859&cov=NA&heading=21650809&searchpos=136&what=hydraulic+cylinders,hydraulic cylinders
104156,"Industrial Hydraulics, Inc.",Distributor,https://www.ihi-indy.com/,"Indianapolis, IN 46241",tel://800-722-6792,"Turnkey systems integrator & distributor of standard & custom hydraulic cylinders. Available in different sizes. Replacement cylinders are also available. Other products include adapters, filters, pumps, motors, gauges, hose & hose ends, high force tools, reservoirs, O-rings, seals, power unit components, quick disconnects & valves. Hydraulic cylinder repair services are available.","Company Description by Thomasnet
Turnkey systems integrator & distributor of hydraulic products. Adapters, fittings, cylinders, filters, pumps, motors, gages, hose & hose ends, high force tools, reservoirs, O-rings, seals, power unit components, quick disconnects & valves are available. Types of filters include heavy-duty high-pressure filters, medium pressure in-line filters, medium pressure spin-on style filters & low pressure filters. Products such as male pipe fittings, female pipe fittings, tube fittings, single & dual path propulsion drives, closed loop auxiliary transmissions, hose assembly equipment, couplings, OEM hose kits & components, jacks, pump couplers & lubrication products parts are available. Hydraulic components & equipment repair & remanufacturing services are available.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Aluminum', 'Cylinders: Locking', 'Cylinders: Spring Return']","['Actuators', 'Adapters', 'Assembly Machinery', 'Bags', 'Clamping Systems', 'Connectors', 'Couplers and Couplings', 'Cylinder Components', 'Cylinders', 'Drills', 'Ends', 'Engineering Services', 'Filters', 'Fittings', 'Fluid Conditioning Equipment', 'Gages', 'Holders', 'Hose', 'Hydraulic Equipment', 'Jacks', 'Maintenance and Repair Services', 'Manifolds', 'Motors', 'Pipe Fittings']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=104156&search_position=137&product_family=152449,"['Cunningham', 'Vickers']",,Distributor,Service Company,['Not Available'],,,$1 - 4.9 Mil,1969,10-49,https://www.thomasnet.com/profile/00104156/industrial-hydraulics-inc.html?cid=104156&cov=NA&heading=21650809&searchpos=137&what=hydraulic+cylinders,hydraulic cylinders
1034114,Inertia Friction Welding,Manufacturer,http://www.ifweld.com,"South Bend, IN 46624",tel://800-439-0042,,"Company Description by Thomasnet
Manufacturer of hybrid friction welders and welding systems and special machines for automotive, aerospace, vinyl extruder, and fabrication markets. Products such as air bag inflators, drive shafts, hydraulic cylinders and rods are available.","['Cylinders: Hydraulic', 'Cylinders']","['Automation Systems', 'Custom Machinery', 'Cylinders', 'Inflators', 'Machinery', 'Research, Design and Development Services', 'Rods', 'Shafts', 'Welders', 'Welding Rods, Wire and Electrodes', 'Welding Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1034114&search_position=138&product_family=163634,,,Manufacturer,,['Not Available'],,,Not Available,1991,10-49,https://www.thomasnet.com/profile/01034114/inertia-friction-welding.html?cid=1034114&cov=NA&heading=21650809&searchpos=138&what=hydraulic+cylinders,hydraulic cylinders
30879142,"Advanced Resources, LLC",Custom Manufacturer,https://advancedresources.us/,"Akron, OH 44307",tel://330-753-5300,,"Company Description by Thomasnet
Custom manufacturer of nuts, bolts, fasteners, bushings, hydraulic cylinders and brackets. Precision CNC machining, welding and fabrication services are offered. Prototyping, robotic welding, waterjet and laser cutting services are also available. Additional services such as product development and sourcing are provided.","['Cylinders: Hydraulic', 'Cylinders']","['Bolts', 'Brackets', 'Bushings', 'Cutting Services', 'Cylinders', 'Fabrication Services', 'Fasteners', 'Machining', 'Manufacturing Services', 'Nuts', 'Prototyping Services', 'Welding Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30879142&search_position=139&product_family=152022,,,Custom Manufacturer,,['Not Available'],,,Not Available,Not Available,Not Available,https://www.thomasnet.com/profile/30879142/advanced-resources-llc.html?cid=30879142&cov=NA&heading=21650809&searchpos=139&what=hydraulic+cylinders,hydraulic cylinders
126676,"KM Specialty Pumps & Systems, Inc.",Distributor,http://www.kmspecialty.com,"Chandler, IN 47610",tel://812-925-3000,Distributor of telescopic & adjustable stroke hydraulic cylinders.,"Company Description by Thomasnet
Distributor of pumps, lubricants and automated lubrication systems. Types of pumps include piston, chemical metering, dewatering, end suction, electric, inline, sump, regenerative turbine, rotary lobe positive displacement, vertical, self-priming, trash, sewage grinder, non-clog and air operated diaphragm pumps. Types of lubricants include aerosol, air tool and compressor, anti-seize, environmentally safe, gear, low, high and extreme temperature, molybdenum disulfide, water repellent and biodegradable lubricants. Pump parts including diaphragms, floats, volutes, impellers, plungers, discharge heads, motors, gear drives, stroke counters, flow inducers, check valves, shafts, bushings, pins, hoses, seals, splice kits, vanes, control panels and cables. Capabilities include designing, engineering, installation, in-house and on-site mechanical fabricating, rebuilding, repairing, flow rate, vibration and failure analysis, testing, milling, welding, rental, hardface coating and packing.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Custom', 'Cylinders: Hydraulic Telescopic', 'Cylinders: Hydraulic, Adjustable Stroke', 'Cylinders: Pump, Double Acting']","['Adapters', 'Aerators', 'Air Filtration Equipment & Supplies', 'Analytical Services', 'Anti-Seize', 'Applicators', 'Automation Systems', 'Balancing Services', 'Balls', 'Blowers', 'Boosters', 'Breathers', 'Buckets', 'Bushings', 'Caps', 'Carbon', 'Cartridges', 'Cleaning Compounds and Chemicals', 'Coating Services', 'Containment Services', 'Containment Systems', 'Contractors', 'Controls and Controllers', 'Counters']",https://www.thomasnet.com/products-services.html?cov=NA&what=hydraulic+cylinders&heading=21650809&cid=126676&search_position=140&product_family=161425,"['Caterpillar', 'Komatsu']",,Distributor,"Custom Manufacturer, Service Company, Finishing Service Company","['Dan Pritchard, Dir., Sales & Marketing', 'Justin Welder, Sales Mgr.']",,https://www.thomasnet.com/branches.html?what=hydraulic+cylinders&heading=21650809&cov=NA&cid=126676&bloc=NA&WTZO=copro+biz+det,$5 - 9.9 Mil,Not Available,10-49,https://www.thomasnet.com/branchloc.html?cid=126676&cov=NA&goto=%2Fprofile%2F00126676%2Fkm-specialty-pumps-systems-inc.html&heading=21650809&searchpos=140&what=hydraulic+cylinders,hydraulic cylinders
30767122,"Cylinder Services, Inc.",Service Company,http://cylinderserviceinc.com/,"Sugar Grove, IL 60554",tel://630-466-9820,"Distributor and repair services for hydraulic cylinders. Repair of all cylinder parts including pistons, barrels, heads, gland, clevises, rods and wipers. Stock rod material in standard and metric sizes to 3 in. and a variety of honed ID cylinder tubing, cast iron and aluminum for machining and welding of parts inhouse. Serving the agricultural, commercial and industrial markets.","Company Description by Thomasnet
Hydraulic equipment service and repair services. Specializing in hydraulic cylinder repair, machining, welding and new cylinder sales. Serving the agricultural, commercial and industrial markets.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Pneumatic']","['Cylinders', 'Hoists', 'Maintenance and Repair Services', 'Testing Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30767122&search_position=141&product_family=157625,,,Service Company,Distributor,['Not Available'],,,Under $1 Mil,1984,1-9,https://www.thomasnet.com/profile/30767122/cylinder-services-inc.html?cid=30767122&cov=NA&heading=21650809&searchpos=141&what=hydraulic+cylinders,hydraulic cylinders
903274,"Georgia Hydraulic Cylinders, Inc.",Manufacturer,http://georgiahydraulics.com/,"Austell, GA 30168",tel://678-355-2240,"Manufacturer of hydraulic cylinders. Products include NFPA cylinders, mill style cylinders, welded style cylinders, special cylinders, cylinder accessories and machined components. Design services include integrated cartridge valves, port tubing, cushioning, bolt-in glands and chromed I.D. tubes for water glycol fluids.","Company Description by Thomasnet
Manufacturer of hydraulic cylinders. Products include NFPA cylinders, mill style cylinders, welded style cylinders, special cylinders, cylinder accessories and machined components.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Mill Type, Hydraulic', 'Cylinders: NFPA Standard', 'Cylinders: Special', 'Cylinders: Welded']","['Brackets', 'Clevises', 'Couplers and Couplings', 'Cylinders', 'Pins']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=903274&search_position=142&product_family=162531,,,Manufacturer,Custom Manufacturer,['Not Available'],,,$1 - 4.9 Mil,1979,1-9,https://www.thomasnet.com/profile/00903274/georgia-hydraulic-cylinders-inc.html?cid=903274&cov=NA&heading=21650809&searchpos=142&what=hydraulic+cylinders,hydraulic cylinders
10069884,Hawe-Group,Manufacturer,https://www.hawe.com/en-us/,"Charlotte, NC 28216",tel://704-509-1599,"Proportional Control, Pressure, Flow Control, Check & Pre-Fill Valves","Company Description by Thomasnet
Manufacturer & distributor of high pressure pumps. Products include control valves, power units, pressure gages, hydraulic components, and light pressure switches. Components have applications for mobile, industrial and oilfield market places.",['Cylinders: Hydraulic'],"['Accumulators', 'Controls and Controllers', 'Cylinders', 'Gages', 'Hydraulic Equipment', 'Pistons', 'Power Units', 'Pumps', 'Switches', 'Valves']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10069884&search_position=143&product_family=155024,,,Manufacturer,Service Company,['Not Available'],,,$250 Mil. and over,1949,1000+,https://www.thomasnet.com/profile/10069884/hawegroup.html?cid=10069884&cov=NA&heading=21650809&searchpos=143&what=hydraulic+cylinders,hydraulic cylinders
