company_id,company_name,company_type,company_url,location,telephone,product_description,about_company,product_types,all_product_services,link_prod_services,brands,link_all_brands,primary_company_type,additional_activities,key_personnel,social_media,other_locations,annual_revenue,year_founded,num_employees,url
10078881,"EAS Mold & Die Change Systems, Inc.",Manufacturer,https://easchangesystems.com/,"Greenville, SC 29605",tel://864-603-3386,"Manufacturer of single acting hydraulic pull clamp cylinders for die back plates and straight and non-fat surfaces. Available in 8 to 12 mm clamping stroke, 5,000 psi operating pressure and 5 to 200 degrees C operating temperature. Features vary depending upon model, including heavy duty, parking stations, inductive sensors and mold attachments.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Manufacturer of standard and custom clamping, mold and die handling systems and couplings. Injection units, rotators, mold tilters, die splitters, pre-rollers, transporters, mold change cars and lifters are also offered. Serves the plastic injection molding and metal stamping industries.
Company Description by EAS Mold & Die Change Systems, Inc.
EAS, formerly a division of Enerpac, designs, manufactures and sells quick mould change (QMC), quick die change (QDC) systems and mono- and multi-couplers.

These solutions improve the machine productivity and reduce unproductive downtimes, increase flexibility and safety, and reduce inventory costs dramatically, resulting in a lower manufacturing cost for you. EAS is located in the Netherlands and in the USA and has a global sales network.

Our objective is to reduce your manufacturing cost and with our partner to make you aware of your cost-saving potentials.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Clamping']","['Handling Equipment', 'Clamps', 'Clamping Systems', 'Lifters', 'Changers', 'Couplers and Couplings', 'Cylinders', 'Pumps', 'Rolls and Rollers', 'Rotators', 'Tables', 'Tilters', 'Transporters', 'Trucks and Carts']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10078881&search_position=33&product_family=164336,,,Manufacturer,Custom Manufacturer,"['Vincent Nijzink, CEO', 'Cliff Drake, Sales Manager', 'Aaron Lael, Sales Representative', 'Andrew Lockhart, Sales Representative']",,,$1 - 4.9 Mil,2001,1-9,https://www.thomasnet.com/profile/10078881/eas-mold-die-change-systems-inc.html?cid=10078881&cov=NA&heading=21650809&searchpos=33&what=hydraulic+cylinders
455566,Carlson Tool & Manufacturing Corp.,Custom Manufacturer,https://carlsontool.com/,"Cedarburg, WI 53012",tel://877-988-8845,"Gun Drilling, Boring, Trepanning, Molds","Company Description by Thomasnet
ISO certified custom manufacturer providing engineering, tooling, drilling, and machining services. Services available include tool design & engineering, tool manufacturing, tool tryout & validation, tool service and repair, EDM, CNC machining, horizontal and vertical machining, four-axis and five-axis machining, turning, milling, deep hole drilling, gun drilling, honing, boring, parting/cutting, straight turning, contour turning, form turning, taper turning, facing, and internal/external threading. Alloy steels, aluminum, brass, bronze, carbon steel, cast iron, copper, Hastelloy, Inconel, molybdenum, Monel, nickel alloys, stainless steel, titanium, tool steel, sterling silver and bronze. Nylon, acetal, polycarbonate, polystyrene, acrylic, carbon fiber, PTFE, ABS and PVC plastic materials are handled. Tools such as plastic molds, battery/grid molds and cast metals tooling can be fabricated. Markets served include: Automotive, agricultural, military/defense, medical, railroad, food processing, marine, construction equipment, energy, mining, metals, recreation vehicles, aerospace, oil/gas, paper/plastics and more.
Company Description by Carlson Tool & Manufacturing Corp.
Since 1958, Carlson Tool & Manufacturing has grown from a simple tool and die company to the largest tooling, drilling and machining facility of its kind in North America

Carlson is an ISO certified company serving customers with engineering, tooling, drilling, and machining services. Located in Cedarburg, Wisconsin, we support your growth by providing the services you depend on for enhanced profitability and market agility. At Carlson, our goal is to act as an extension of your team and be as valuable as your top employees. If growth is your goal, count on Carlson to help you achieve it.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: High Pressure']","['Machining', 'Milling Services', 'Inspection Services', 'Molds', 'Tooling', 'Drilling Services', 'Boring Services', 'Engineering Services', 'Honing Services', 'Maintenance and Repair Services', 'Turning Services', 'Additive Manufacturing Services', 'Aircraft Parts', 'Aluminum', 'Analytical Services', 'Casting Services', 'Collars', 'Cutting Services', 'Cylinders', 'Dies', 'Feedscrews', 'Grinding Services', 'Manifolds', 'Manufacturing Services', 'Measuring Services', 'Modeling Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=455566&search_position=34&product_family=151461,,,Custom Manufacturer,"Manufacturer, Service Company, Finishing Service Company",['Not Available'],"['https://www.linkedin.com/company/282939', 'https://www.youtube.com/channel/UCaCh4IbOH0K4MSSFMlCaNfw', 'https://www.facebook.com/Carlson-Tool-Manufacturing-Corp-315200681930452']",,$10 - 24.9 Mil,1958,100-199,https://www.thomasnet.com/profile/00455566/carlson-tool-manufacturing-corp.html?cid=455566&cov=NA&heading=21650809&searchpos=34&what=hydraulic+cylinders
435100,"Star Hydraulics, LLC",Manufacturer,https://www.starhyd.com/index.html,"River Grove, IL 60171-1501",tel://708-453-3238,"ISO 9001:2008 certified manufacturer of standard and custom hydraulic cylinders. Air-oil, double and single acting, hydro-pneumatic, multiple bore, non-rotating, smooth body, spring advance, tie-rod and welded cylinders are available. Offered in working pressure up to 15000 psi and tolerances of +/- 0.002 in. Materials used include steel, brass, aluminum, cast iron, cast steel, bronze and stainless steel. Features include adjustable stroke, corrosion proof and Hall effect and reed switch sensors. Aerospace, automotive/transportation, construction, electrical, food processing, marine, medical, mining, oil/gas/petroleum, railroad and steel industries are served. Meets ASME, ASTM, AWS and DNV standards. Meet Military Specs. RoHS compliant. 24-hour and JIT delivery services on standard products are available. Made in the USA.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
ISO 9001 certified manufacturer of hydraulic cylinders, jacks & pumps including hand & foot operated pumps for pressures up to 20,000 psi. Standard and custom single or double acting manual hydraulic pumps. Custom welded cylinders to 14"" bore and 48"" stroke. Reservoirs, hand and foot operated long stroke jacks, parking meter post straighteners, & repair kits. Parts are generally carbon steel or aluminum but are available in stainless steel. Market applications include oil and gas pipelines, oil drilling rigs, material handling equipment, railroad machinery, military, aircraft support, transportation and manufacturing. In-house capability to preheat & slow cool welds as applicable for welding special alloys. Other capabilities include CNC lathes, milling & robotic welding. Applications include use in industrial plants, construction sites & remote locations for on-the-spot manual hydraulic power where emergency standby power is needed.
Company Description by Star Hydraulics, LLC
Star Hydraulics, Inc. celebrated it's 50'th anniversary in 1997. During the time that Star has been doing business, we have established ourselves as a leader in the manual hydraulic pump field offering the most complete range of standard hand and foot pumps. In addition Star offers long stroke jacks, reservoirs, parking meter post straighteners, 4-way valves, special manual pumps, and custom designed special hydraulic and pneumatic cylinders.

 Our modern 30,000 square foot manufacturing facility is conveniently located in River Grove, Illinois just minutes from all forms of transportation, including Chicago's O'Hare airport. Our shop is well equipped with CNC lathes, milling and machining centers as well as conventional engine lathes with swings up to sixty inches available for larger components, long tubes and rods. Bore mills, turret, radial and single spindle drilling machines are also utilized.

 Welding, when required is accomplished by shielded metal arc (stick), fluxcored arc, and More... gas metal arc (M.I.G.), depending on product material and configuration. We also have in house capability to preheat and slow cool welds as applicable for welding special alloys.

  Every product we build is 100% pressure tested whether it be a pump or a cylinder or a jack. No product leaves our factory without assuring that it functions properly. For over 50 years our design and engineering capability has provided the specialized knowledge and skill required to analyze, design, and solve problems relating to your special cylinder needs.

 We utilize CAD and CAM software to aid us in our engineering and manufacturing processes as well as specialized manufacturing system software to aid us in all aspects of quoting your requirements, entering, scheduling, tracking, and shipping your order. Less","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Adjustable Stroke', 'Cylinders: Air', 'Cylinders: Air, Adjustable Stroke', 'Cylinders: Air, Double Acting, Air Operated', 'Cylinders: Air, Heavy Duty Mill Type', 'Cylinders: Air-Draulic', 'Cylinders: Aluminum', 'Cylinders: Aviation & Aerospace']","['Pumps', 'Actuators', 'Clamps', 'Cylinder Components', 'Cylinders', 'Handles, Pulls and Levers', 'Handling Equipment', 'Hydraulic Equipment', 'Jacks', 'Joints', 'Kits', 'Pump Parts', 'Reservoirs', 'Seals', 'Springs', 'Straighteners', 'Swivels', 'Tooling', 'Tools']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=435100&search_position=35&product_family=151761,['Star'],,Manufacturer,Custom Manufacturer,"['Keith Cauldren, Director of Sales and Marketing']",,,$1 - 4.9 Mil,1947,10-49,https://www.thomasnet.com/profile/00435100/star-hydraulics-llc.html?cid=435100&cov=NA&heading=21650809&searchpos=35&what=hydraulic+cylinders
30815189,Reasontek Corp.,Custom Manufacturer,https://www.reasontek.com/,"Brea, CA 92821",tel://855-778-3763,"Distributor of industrial hydraulic cylinders. Also offers hydraulic products such as accumulators, gearboxes, coolers, electronics, and filters. Made in the USA.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Manufacturer of bladder accumulators, ASME coded with U stamp. Products include high pressure carbon steel accumulators, low pressure accumulators with ANSI flange connection, all stainless steel accumulators, pulsation dampeners, bladder repair kits, accumulator clamps and brackets, accumulator charging kits and accumulator accessories. Design, production and service to customers internationally. Distributor of oilfield equipment and US hydraulic and industrial products including accumulators, high pressure pumps, valves, AC motors and torque wrenches. Markets served include oil and gas, automotive, construction, aviation, agriculture, marine, mining, power, food and beverage, energy, chemical and pharmaceutical, and entertainment.
Company Description by Reasontek Corp.
Manufacturer of bladder accumulators, ASME coded with U stamp. Major products include high pressure carbon steel accumulators; low pressure accumulators with ANSI flange connection; all stainless steel accumulators, pulsation dampeners, bladder repair kits, accumulator clamps and brackets, accumulator charging kits, accumulator accessories, etc.

Provide design, production and service to the customers all over the world. 

Distributor of oilfield equipment and US brand name hydraulic and industrial products including accumulators, high pressure pumps, valves, AC motors, torque wrenches, etc.

Markets served include oil and gas, automotive, construction, aviation, agriculture, marine, mining, power, food and beverage, energy, chemical and pharmaceutical, and entertainment.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Eaton\x99', 'Cylinders: Enerpac\x99', 'Cylinders: Parker\x99']","['Motors', 'Oil and Gas Field Equipment', 'Valves', 'Accumulators', 'Dampers', 'Kits', 'Actuators', 'Adapters', 'Bearings', 'Bladders', 'Boosters', 'Brackets', 'Bushings', 'Cells', 'Chains', 'Clamps', 'Collectors', 'Computers', 'Connectors', 'Consulting Services', 'Controls and Controllers', 'Coolers', 'Couplers and Couplings', 'Cylinders']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30815189&search_position=36&product_family=151462,"['Eaton', 'Enerpac', 'NoPak', 'Parker']",,Custom Manufacturer,"Distributor, Service Company",['Not Available'],['https://www.linkedin.com/company/reasontek-corporation/'],,$5 - 9.9 Mil,2009,1-9,https://www.thomasnet.com/profile/30815189/reasontek-corp.html?cid=30815189&cov=NA&heading=21650809&searchpos=36&what=hydraulic+cylinders
1082640,Metro Hydraulic,PathCOVID-19 Response,https://www.metrohydraulic.com/,"Newark, NJ 07104",tel://800-633-8234,"Distributor of double-acting hydraulic cylinders. Features vary depending upon model, including interchangeable piston head inserts, plated piston rods, high tonnage design, aluminum bronze overlay bearings, grooved ring patterns and corrosion resistance. Suitable for pulling and tensioning of cables, anchor bolts and forcing screws. Repair services and custom sizes also available.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Distributor of hydraulic tools and equipment. Various products available include cylinders, pumps, valves, jacks, pullers, wrenches, lifts, gauges, trucks, conveyors and cranes. Hydraulic, swivel, high pressure, hose, flush type, MonelÂ®, lubrication, metric and British standard pipe parallel and taper thread fittings available. Bolting, torque, tensioning, crimping, cutting, turning, stripping, hammerhead, installation, positioning, holding, locking, alignment, combination and streamline compression tools also provided. Repair services offered for hydraulic pumps, motors, cylinders and valves.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Abrasion Resistant', 'Cylinders: Air', 'Cylinders: Aluminum', 'Cylinders: Corrosion Proof', 'Cylinders: Custom', 'Cylinders: High Pressure', 'Cylinders: High Pressure, Locking', 'Cylinders: Hydraulic Telescopic']","['Hydraulic Equipment', 'Jacks', 'Cutters and Cutting Machinery', 'Maintenance and Repair Services', 'Hose', 'Lifts', 'Power Units', 'Actuators', 'Adapters', 'Analyzers', 'Arms', 'Assemblies', 'Attachments', 'Augers', 'Awls', 'Bags', 'Balancers', 'Barriers', 'Bars', 'Bases']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1082640&search_position=37&product_family=159932,"['AirScout', 'Alemite', 'AutoQuip', 'Benwil', 'Broadcast Ready', 'Cable-Check', 'Cable-Cream', 'Cable-Gel', 'CableScout', 'Cam Track', 'Char-Lynn', 'Clear Lube', 'CoaxReady', 'Commercial', 'Data Mate', 'DataReady', 'DataScout', 'Dynamic', 'ECOA', 'Enerpac', 'ESM', 'Ford Smith', 'Forward Lift', 'G. B.', 'G3 Tugger', 'Genie', 'Hilman', 'IntelliBender', 'Jet', 'Kwik Cycle']",https://www.thomasnet.com/brands-carried.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1082640&search_position=37,Distributor,"Custom Manufacturer, Service Company",['Not Available'],"['https://www.linkedin.com/company/2696364?trk=tyah', 'https://www.twitter.com/metrohydraulic', 'http://www.metrohydraulic.com/blog/', 'https://www.facebook.com/160254427328444']",,Not Available,Not Available,Not Available,https://www.thomasnet.com/profile/01082640/metro-hydraulic.html?cid=1082640&cov=NA&heading=21650809&searchpos=37&what=hydraulic+cylinders
10063653,"Fluid Energy Controls, Inc.",PathCOVID-19 Response,http://fecintl.com/,"City of Industry, CA 91745",tel://888-549-7930,"Worldwide distributor of air, hydraulic & air-draulic cylinders. Other products include rotary actuators, accumulators, ball, check & cartridge valves, mounting clamps, directional control & electrohydraulic valves, filters, flow controls, fittings & gauges, gear boxes & pumps, hoses, manifolds, hydraulic & electric motors, pumps, pulsation dampeners, power units, surge suppressors, test systems & valves.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Worldwide manufacturer and designer of accumulators, surge suppressors, suction stabilizers, & pulsation dampeners. Lube oil system accumulators (LOSA) are specially designed for installation within turbo-machinery consoles and are suited to maintain normal lube oil pressure at the bearings while the standby pump accelerates from an idle condition to operating speed, or during shutdown. Specialty accumulators, pulsation dampeners and surge suppressors engineered to ASME Pressure Vessels Code Section VIII, Division I and meet API Standard 614. Capabilities include certifications to Chinese SQL, CRN or DOSH.
Company Description by Fluid Energy Controls, Inc.
Fluid Energy Controls, Inc. manufactures customized pulsation and pressure surge control products. Products include bladder accumulators, lube oil systems, and pulsation dampeners

FEC International division of Fluid Energy Controls is a global distributor of industrial air operated double diaphragm pumps, piston accumulators, pulsation and surge controllers, low speed and high torque hydraulic motors and drives, quick disconnects, hose and fitting products, and process filtration systems. Process filtration systems are used in industries such as chemical, petrochemical, photo processing, semiconductor, metalworking, paint, food processing and beverage.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Air-Draulic', 'Cylinders: Parker\x99']","['Accumulators', 'Dampers', 'Absorbers', 'Adapters', 'Bladders', 'Brackets', 'Clamps', 'Coalescers', 'Connectors', 'Construction Equipment', 'Controls and Controllers', 'Couplers and Couplings', 'COVID-19 Response', 'Cylinders', 'Distribution Systems', 'Filters', 'Fittings', 'Flowmeters', 'Fluid Conditioning Equipment', 'Fluid Power Products', 'Gages', 'Gearheads and Gearboxes', 'Grease', 'Handling Equipment']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=10063653&search_position=38&product_family=155024,"['Cross', 'Parker']",,Custom Manufacturer,"Distributor, Manufacturer","['Joe Cheema, General Manager', 'Phoebe Roco, Sales Manager', 'Grand Zhao, Sales Manager']",['https://www.linkedin.com/company/fec-international-fluid-energy-controls-'],,$10 - 24.9 Mil,1995,10-49,https://www.thomasnet.com/profile/10063653/fluid-energy-controls-inc.html?cid=10063653&cov=NA&heading=21650809&searchpos=38&what=hydraulic+cylinders
127752,"Kilgore Manufacturing Company, Inc.",Custom Manufacturer,http://www.kilgoremfg.com/index.html,"Columbia City, IN 46725",tel://877-224-9617,"ISO 9001:2008 certified manufacturer of standard & custom cylinders including hydraulic & pneumatic cylinders. Materials used include carbon steel, alloy steel, stainless steel, brass, aluminum, copper & plastics. Products such as fittings, adapters, valve components, fasteners, hydraulic hose ends, check valves, screw machine products, weldments, pneumatic & hydraulic manifolds, crimpers & connectors can also be fabricated. Capabilities include CNC milling, CNC turning, Swiss turning, lathe cutting, screw machining, CNC drilling, surface grinding, cylindrical grinding, EDM, prototyping & assembly.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
ISO 9001:2008 certified manufacturer of standard & custom machined components & assemblies for original equipment manufacturers (OEMs). Products include hydraulic fittings, connectors, adapters, valve components, fasteners, hydraulic hose ends, check valves, medical/orthopedic instruments, screw machine products, weldments, pneumatic & hydraulic manifolds, crimpers & cylinders. Materials such as carbon steel, alloy steel, stainless steel, brass, aluminum, copper & plastics are used. Capabilities include CNC milling, conventional milling, CNC turning, conventional turning, Swiss turning, lathe cutting, screw machining, CNC drilling, conventional drilling, surface grinding, cylindrical grinding, EDM & assembly. Prototyping, short run & high volume/long run production available. Markets served include mining, agricultural, automotive, heavy equipment, orthopedic, medical, electrical, military & appliance.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Aluminum', 'Cylinders: Custom', 'Cylinders: DOT', 'Cylinders: ISO', 'Cylinders: Metal', 'Cylinders: Pneumatic', 'Cylinders: Stainless Steel', 'Cylinders: Steel']","['Turning Services', 'Machining', 'Acrylic Products', 'Adapters', 'Appliance Parts', 'Assemblies', 'Assembly Services', 'Automotive Parts', 'Bending Services', 'Boring Services', 'Broaching Services', 'Connector Parts', 'Connectors', 'COVID-19 Response', 'Crimpers', 'Cutting Services', 'Cylinders', 'Drilling Services', 'Electrical Components', 'Ends']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=127752&search_position=39&product_family=157492,,,Custom Manufacturer,"Manufacturer, Finishing Service Company","['Gary Sims, Engineering/IT']",,,$10 - 24.9 Mil,1980,50-99,https://www.thomasnet.com/profile/00127752/kilgore-manufacturing-company-inc.html?cid=127752&cov=NA&heading=21650809&searchpos=39&what=hydraulic+cylinders
1188603,"Distributor To Industry, Inc.",Distributor,http://www.trydti.com/index.html,"Wichita, KS 67214",tel://866-906-0396,"Distributor of hydraulic cylinders including NFPA standard high pressure hydraulic cylinders. Standard hydraulic cylinders are available in working pressure ratings from 250 psi to 1500 psi. Features include machine tool grade, steel head & tube/tie rod construction & quick change rod cartridge. NFPA standard high pressure hydraulic cylinders are available in working pressure ratings from 3000 psi to 5000 psi. Hydraulic cylinders are available with 22 standard mounting & cushioning options.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Manufacturer & distributor of adhesives, sealants & dispensing systems. Distributor of air valves, fluid power & process instrumentation control products. Types of adhesives include acrylic adhesives, cyanoacrylate adhesives, epoxy adhesives,hot melt adhesives, urethane adhesives & metal bonding adhesives. Adhesive dispensing systems such as cartridge dispense guns & meter mix dispensing systems are available. Types of air valves include pneumatic valves, type-H valves, type-P air valves, type-D valves, pneumatic directional control valves & pressure control valves. Fluid power & process instrumentation products such as pressure gauges, quick disconnect couplers, pressure relief valves & check valves, pneumatic fittings, pneumatic tubing, air filters, air pressure regulators, air line lubricators & air line accessories are available. Markets served include aviation, aerospace, automotive, oil field, transportation, marine & industrial.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Diaphragm', 'Cylinders: Marine', 'Cylinders: NFPA Standard', 'Cylinders: Stainless Steel']","['Valves', 'Adhesives', 'Accelerators', 'Accumulators', 'Actuators', 'Adapters', 'Air Filtration Equipment & Supplies', 'Airlocks', 'Applicators', 'Arms', 'Bearings', 'Blades', 'Bodies', 'Bonding Services', 'Brackets', 'Bushings', 'Caps', 'Cartridges', 'Chargers', 'Chemicals', 'Clamps', 'Clevises']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1188603&search_position=40&product_family=151845,"['PowerMaster', 'PressureMaster', 'Rexroth', 'TaskMaster']",,Distributor,Custom Manufacturer,['Not Available'],,,Under $1 Mil,1945,1-9,https://www.thomasnet.com/profile/01188603/distributor-to-industry-inc.html?cid=1188603&cov=NA&heading=21650809&searchpos=40&what=hydraulic+cylinders
30853001,"K & S Hydraulics, Inc.",Service Company,https://kshydraulics.com/,"Bridgewater, NJ 08807",tel://855-542-3920,"Distributor of air and hydraulic cylinders for agriculture, construction and marine industries. Machining and repairing services are available.","Company Description by Thomasnet
Hydraulic component and equipment repair services for agriculture, construction and marine industries. Gear, vane and piston pump, actuator, motor, cylinder, servo valve, heat exchanger, clamp, fitting, hose and power unit repair services are available. Air and hydraulic tools including impact wrenches, jack hammers, spike drivers and pullers, tie tampers, chipping guns, rock and rail drills, saws, track jacks, clay diggers and weld shears are repaired. Custom manufacturer of pump and cylinder components, obsolete parts and power units. Machining services are offered. Products such as heat exchangers, motors, cylinders, pumps, valves, clamps, fittings, tools and hoses can be distributed. 1 year warranty is available on all repairs.
Company Description by K & S Hydraulics, Inc.
We offer exceptional customer service including our on-site engineering department and complete machine shop facility. Our experienced staff is prepared to serve you with an extensive inventory of chrome rod stock, ductile iron piston stock, bronze gland and bushing material, cylinder, tubing, seals and packing. K&S Hydraulics provides quality repair services for virtually every type of hydraulic component and industry. Our expert staff and strict adherence to quality control assure your equipment will be restored to original specifications. You can rely on K&S Hydraulics for all your repair service needs including:

- Pump

- Actuators

- Motors

- Cylinders

- Servo Valves

- Hydraulic Tools

- Hydraulic Press

Whether your equipment is mobile, industrial, agricultural, or construction, K&S Hydraulics' expert staff of trained technicians provide solutions to handle all your hydraulic needs. K&S Hydraulics completely disassembles and cleans all units received in our facility and completes a thorough More... inspection of the equipment prior to the repair. All precision fits are checked for tolerance and a replacement list is compiled of all worn, broken or missing parts. After a complete evaluation, our hydraulic specialists prepare a competitive quote for the proposed repair. Keep your own operation running smoothly when you turn to K&S Hydraulics for the highest quality repairs. Less","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Enerpac\x99', 'Cylinders: Marine', 'Cylinders: Parker\x99']","['Maintenance and Repair Services', 'Adapters', 'Clamps', 'Connectors', 'Couplers and Couplings', 'Cylinder Components', 'Cylinders', 'Elbows', 'Exchangers', 'Fittings', 'Hose', 'Hydraulic Equipment', 'Job Shop Services', 'Machining', 'Manufacturing Services', 'Motors', 'Nipples', 'Plugs and Stoppers', 'Power Units', 'Pump Parts', 'Pumps', 'Tools', 'Unions', 'Valves']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=30853001&search_position=41&product_family=161669,"['Enerpac', 'Parker', 'Vickers']",,Service Company,"Distributor, Custom Manufacturer",['Not Available'],['https://www.facebook.com/KSHydraulicsInc/'],,Not Available,Not Available,Not Available,https://www.thomasnet.com/profile/30853001/k-s-hydraulics-inc.html?cid=30853001&cov=NA&heading=21650809&searchpos=41&what=hydraulic+cylinders
391201,"Beswick Engineering Co., Inc.",Manufacturer,https://www.beswick.com/,"Greenland, NH 03840-2442",tel://888-336-8241,"Manufacturer of hydraulic and pneumatic cylinders made from stainless steel. Available with 250 to 350 psig maximum pressure. Features include internal threaded ports, brass body and Buna-N seals. Serves the analytical instruments, medical, dental, semiconductor, aerospace, automation, bomb gas/narcotic detection, hydrogen fuel cells and food packaging industries.
Additional Hydraulic Cylinders details","Company Description by Thomasnet
Manufacturer of miniature fluid power products such as pressure regulators, quick disconnects, valves, orifice restrictors, filters, mufflers and breathers and tubing accessories. Customized products available as needed. Serves the analytical instruments, medical, dental, semiconductor, aerospace, automation, bomb gas/narcotic detection, hydrogen fuel cells and food packaging industries.
Company Description by Beswick Engineering Co., Inc.
Beswick Engineering designs and manufactures miniature 303 & 316 stainless steel and brass pressure regulators, quick disconnects, valves, compression fittings, orifices and more. Over 50 years these space saving, leak tight product designs have been utilized in a wide range of products such as medical equipment, analytical instrumentation, gas detection, semiconductor, and portable fuel cell industries. Our design team is committed to offering innovative, high performance products backed by professional service and support. Miniature product designs are available with a variety of thread sizes such as 10-32, M5, & M3 threads. These space saving designs come equipped with an O-ring seal for leak tightness.","['Cylinders: Hydraulic', 'Cylinders', 'Cylinders: Air', 'Cylinders: Air, Double Acting, Air Operated', 'Cylinders: Custom', 'Cylinders: Pneumatic', 'Cylinders: Stainless Steel', 'Spring Cylinders']","['Couplers and Couplings', 'Adapters', 'Connectors', 'Crosses', 'Elbows', 'Fittings', 'Nipples', 'Tees', 'Unions', 'Valves', 'Regulators', 'Caps', 'Plugs and Stoppers', 'Absorbers', 'Airlocks', 'Breathers', 'Clamps', 'Controls and Controllers', 'Crimpers', 'Cylinders', 'Disconnects', 'Ferrules']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=391201&search_position=42&product_family=151470,,,Manufacturer,Custom Manufacturer,['Not Available'],"['https://www.linkedin.com/company/beswick-engineering-co-inc-', 'https://www.youtube.com/channel/UCmij4qL613M38qs8ZGX7_dA']",,$10 - 24.9 Mil,1964,10-49,https://www.thomasnet.com/profile/00391201/beswick-engineering-co-inc.html?cid=391201&cov=NA&heading=21650809&searchpos=42&what=hydraulic+cylinders
1165465,C & R Manufacturing,Custom Manufacturer,https://www.c-rmfg.com/,"Shawnee Mission, KS 66218-9640",tel://888-671-6044,"Custom manufacturer & distributor of hydraulic components including hydraulic cylinders, manifolds, fittings & shafts made of brass, aluminum or stainless steel. Capabilities include part probing & measuring using flexible manufacturing cells, robotic material handling, automated key way cutting & live tooling. Hydraulic test station can test pressure up to 4,000 psi & flow rates to 7 gpm. Other capabilities include 0.002 cutting accuracy, ISO 9000 data logging, testing & documentation, knurling & welding. JIT delivery.","Company Description by Thomasnet
Custom manufacturer & distributor of precision machined parts including hydraulic components, shafts, manifolds & fittings made of brass, aluminum or stainless steel. Services include precision machining services, robotic welding services, precision milling services & metal contract drilling services for metals. Capabilities include hydraulic workholding, light milling, drilling, taping & deburring, ISO 9000 data logging, testing & documentation. Hydraulic test stations can test pressure up to 4,000 psi & flow rates to 7 gpm. Other capabilities include robotic material handling, automated key way cutting, live tooling & part probing & measuring using flexible manufacturing cells. JIT delivery.
Company Description by C & R Manufacturing
Since 1979, C&R Manufacturing, Inc. has grown into one of the Midwest's leading suppliers of precision machined parts for quality oriented manufacturers. From concept to delivery, we work hand in hand with our customers to answer their most complicated part needs. For quality and dependability, C&R Manufacturing, Inc. is your single source machine shop. We are dedicated to total quality control and zero defects manufacturing, with just-in-time deliveries. Our innovative production methods and experienced people assure you of superior products at competitive prices and customer satisfaction with every delivery. Our business is built on the teamwork that we have developed with our customers and we will continue to work with you to find better and more efficient ways to serve you. Contact us today to find out why C&R was named one of 10 ""Top Shops"" in 2011 by Modern Machine Shop magazine.",['Cylinders: Hydraulic'],"['Machining', 'Turning Services', 'Assemblies', 'Broaching Services', 'COVID-19 Response', 'Cutting Services', 'Cylinder Components', 'Cylinders', 'Drilling Services', 'Electrical Components', 'Fabrication Services', 'Hydraulic Equipment', 'Job Shop Services', 'Manufacturing Services', 'Medical Components', 'Military Equipment', 'Milling Services', 'Precision Mechanical Components', 'Prototyping Services', 'Shafts', 'Spacecraft', 'Splines', 'Tier 2 Medical Mfg. Supplies, Materials, Components & Services', 'Valve Components', 'Welding Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=21650809&what=hydraulic+cylinders&cid=1165465&search_position=43&product_family=151461,['C&R'],,Custom Manufacturer,"Manufacturer, Service Company",['Not Available'],"['https://www.linkedin.com/company/c&r-manufacturing', 'https://www.facebook.com/CrManufacturing']",,$1 - 4.9 Mil,1979,10-49,https://www.thomasnet.com/profile/01165465/c-r-manufacturing.html?cid=1165465&cov=NA&heading=21650809&searchpos=43&what=hydraulic+cylinders
