company_id,company_name,company_type,company_url,location,telephone,product_description,about_company,product_types,all_product_services,link_prod_services,brands,link_all_brands,primary_company_type,additional_activities,key_personnel,social_media,other_locations,annual_revenue,year_founded,num_employees,url,keyword
10036464,"Stanley Air Tools Product Group, The Stanley Works",Manufacturer,https://www.stanleyblackanddecker.com/,"New Britain, CT 06053",tel://860-225-5111,,"Company Description by Thomasnet
Tools, Assembly Tools, Pneumatic",['Screwdrivers'],"['Controls and Controllers', 'Drills', 'Grinders', 'Sanders', 'Screwdrivers', 'Tools', 'Wrenches']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=10036464&search_position=410&product_family=157754,,,Manufacturer,,"['T.L. Whitehouse, Sales Mgr.', 'D.R. Bookshar, Engineering Mgr.']",,,Not Available,1963,200-499,https://www.thomasnet.com/profile/10036464/stanley-air-tools-product-group-the-stanley-works.html?cid=10036464&cov=NA&heading=72206501&searchpos=410&what=screwdrivers,screwdrivers
1229590,Industrial Air Tool,Distributor,http://industrialairtool.com/,"Houston, TX 77210",tel://409-948-3527,,"Company Description by Thomasnet
Distributor of pneumatic equip.",['Screwdrivers'],"['Benches', 'Compressor Parts', 'Compressors', 'Coolers', 'Couplers and Couplings', 'Desiccants and Molecular Sieves (Adsorbents)', 'Distribution Services', 'Dryers', 'Filters', 'Fittings', 'Fluids', 'Grinders', 'Guns', 'Handling Equipment', 'Hoists', 'Hose', 'Maintenance and Repair Services', 'Meters', 'Motors', 'Pneumatic Systems', 'Pumps', 'Reels', 'Regulators', 'Riveters', 'Runners', 'Sanders', 'Saws', 'Screwdrivers']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=1229590&search_position=411&product_family=162077,"['DeWalt', 'Ingersoll-Rand', 'Milwaukee']",,Distributor,"Custom Manufacturer, Service Company",['Not Available'],,,Under $1 Mil,Not Available,1-9,https://www.thomasnet.com/profile/01229590/industrial-air-tool.html?cid=1229590&cov=NA&heading=72206501&searchpos=411&what=screwdrivers,screwdrivers
389488,Apco Mossberg,Manufacturer,http://www.apcomossberg.com,"Attleboro, MA 02703",tel://508-222-0340,,"Company Description by Thomasnet
Manufacturer of tools and machined parts.  Products include screwdrivers, wrenches, torque wrenches, calibrators, dies, screws, jigs, and fixtures.","['Screwdrivers', 'Screwdrivers: Torque Controlling']","['Analyzers', 'Assemblies', 'Calibrators', 'Dies', 'Kits', 'Measuring Equipment', 'Multipliers', 'Screwdrivers', 'Screws', 'Sensors / Detectors / Transducers', 'Stamping Services', 'Testers', 'Tooling', 'Tools', 'Torque Wrenches', 'Wrenches']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=389488&search_position=412&product_family=159747,['Magna'],,Manufacturer,,['Not Available'],,,Under $1 Mil,1895,1-9,https://www.thomasnet.com/profile/00389488/apco-mossberg.html?cid=389488&cov=NA&heading=72206501&searchpos=412&what=screwdrivers,screwdrivers
439629,Eklind Tool Co.,Manufacturer,http://www.eklindtool.com,"Franklin Park, IL 60131",tel://800-373-1140,Manufacturer of screwdrivers. Fold-up screwdriver sets available in 2 models with flat blades of various sizes. Applications include headlight replacement & auto trim.,"Company Description by Thomasnet
Manufacturer of hand tools including key sets. Fold-up key sets including hex key sets, ball sets, bike tools & screwdriver sets available with one piece comfort grip handles. Cushion grip & standard grip T key sets available in pouch sets or bench sets with metal stands. Hex key sets available in 4 metric sets & 7 in. sets. Ball hex key sets with 360 degree rotation at up to 30 degree angle available. L key metal box sets available. L key organizers with 4 drawers & 22 compartments also available.",['Screwdrivers'],"['Keys', 'Organizers', 'Screwdrivers', 'Tools', 'Wrenches']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=439629&search_position=413&product_family=157539,,,Manufacturer,Custom Manufacturer,['Not Available'],,,$25 - 49.9 Mil,1922,100-199,https://www.thomasnet.com/profile/00439629/eklind-tool-co.html?cid=439629&cov=NA&heading=72206501&searchpos=413&what=screwdrivers,screwdrivers
10046837,"Tabco Optical, Inc.",Manufacturer,https://minitaps.com/,"Fallbrook, CA 92028",tel://800-394-9285,Manufacturer of optical products including special screwdrivers & blades.,"Company Description by Thomasnet
Manufacturer of miniature taps, screws, hex nuts, tools, small machined parts, for the optical, dental, aeronautical, medical & other industries.",['Screwdrivers'],"['COVID-19 Response', 'Drills', 'Fasteners', 'Kits', 'Machining', 'Medical Components', 'Nuts', 'Screwdrivers', 'Screws', 'Taps', 'Tier 2 Medical Mfg. Supplies, Materials, Components & Services']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=10046837&search_position=414&product_family=164026,,,Manufacturer,"Custom Manufacturer, Finishing Service Company",['Not Available'],,,$1 - 4.9 Mil,1986,10-49,https://www.thomasnet.com/profile/10046837/tabco-optical-inc.html?cid=10046837&cov=NA&heading=72206501&searchpos=414&what=screwdrivers,screwdrivers
29390,Wright Tool Company,Manufacturer,http://www.wrighttool.com,"Barberton, OH 44203",tel://800-321-2902,Manufacturer Of Hand Tools & Service Tools,"Company Description by Thomasnet
Manufacturer Of Hand Tools, Wrenches",['Screwdrivers'],"['Ratchets', 'Screwdrivers', 'Sockets', 'Tools', 'Wrenches']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=29390&search_position=415&product_family=156879,,,Manufacturer,,"['Greg Helbling, V.P., Sales']",,,$50 - 99.9 Mil,1927,100-199,https://www.thomasnet.com/profile/00029390/wright-tool-company.html?cid=29390&cov=NA&heading=72206501&searchpos=415&what=screwdrivers,screwdrivers
1092972,F.W. Webb Company Thermoplastic Piping Div.,Distributor,http://plastics.fwwebb.com/,"Methuen, MA 01844",tel://800-343-7555,"Distributor of special or specialized screwdrivers. Types include HVAC, tamperproof, compact, locking extension, electronic and automotive screwdrivers. Made in USA.","Company Description by Thomasnet
Distributor of industrial plastics products including complete packages of plumbing, hydronics, HVAC, LP, gas and biotech valve automation and pipe-valves-fittings. Industrial plastics products include fittings, tubing, valves, tanks, pumps, flowmeters, process and level controls, gauges, filters, strainers, mixers, chart recorders, hose, pipe hangers, blowers and plastic cutting tools and accessories. Types of fittings include adaptors, tees, unions, joints, clamps, inserts and uniserts. Types of valves include ball, needle, diaphragm, check and solenoid valves. Types of pumps include injector, chemical metering, variable speed and automatic sump pumps. Types of meters include pH, conductivity, pressure and temperature. Materials include nylon, PVC, PVDF, polypropylene and polyethylene. Industries served include dairy, food processing, chemical, petrochemical, marine, instrumentation, agriculture and wastewater treatment.
Company Description by F.W. Webb Company Thermoplastic Piping Div.
F.W. Webb Company - The Thermoplastic Piping Division, distributes over 50 major product lines encompassing the industrial plastic fluid handling market. These products range from plastic PVF, to instrumentation and controls. We also have a unique industrial mail order catalog which is strategically distributed throughout the United States.

The Thermoplastics Sales Team meets weekly to discuss how we can improve our service. These meetings focus on how to understand the needs of the customer, both long and short term. What may be important to one customer, may not be important to another. Issues, such as stocking levels, product quality, pricing, packaging, delivery times, and others change in priority from customer to customer.

Formally known as Utilities Supply Company - USCO.","['Screwdrivers', 'Screwdrivers: Cordless', 'Screwdrivers: Phillips', 'Screwdrivers: Special', 'Screwdrivers: Tamperproof']","['Actuators', 'Adapters', 'Adhesives', 'Air Filtration Equipment & Supplies', 'Airlocks', 'Alarms', 'Amplifiers', 'Analyzers', 'Angles', 'Applicators', 'Arbors', 'Assemblies', 'Bags', 'Bands', 'Barrels and Drums', 'Bases', 'Basins', 'Baskets', 'Batteries', 'Beams', 'Bevelers', 'Bits', 'Blades', 'Blocks']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=1092972&search_position=416&product_family=152449,['Megapro'],,Distributor,"Manufacturer, Custom Manufacturer, Service Company","['Ernie Coutermarsh, Senior Vice President Industrial Sales', 'Alicia Criniti, Marketing Director', 'Chip Slattery, internet mktg mgr']",['https://www.facebook.com/webbplastics'],,$250 Mil. and over,1866,1000+,https://www.thomasnet.com/profile/01092972/fw-webb-company-thermoplastic-piping-div.html?cid=1092972&cov=NA&heading=72206501&searchpos=416&what=screwdrivers,screwdrivers
30730250,Southwestern PTS,Distributor,https://www.southwesternpts.com/,"Coppell, TX 75019",tel://888-678-8599,"Distributor of screwdrivers. Lubrication-free operable production air screwdrivers, center grip screwdrivers and high speed screwdrivers are available.","Company Description by Thomasnet
Distributor of power tools, material handling products, torque measuring instruments and ergonomic products. Power tools include pneumatic tools, cordless assembly tools, DC electric assembly tools, torque controlled impacts, high torque tools and electric power tools. Material handling products include hoists, jib cranes, workstation bridge cranes, gantry cranes, overhead rails, lift tables, custom manipulators, air balancers and vacuum lifts. Ergonomic supplies include articulating arms, balancers and retractors, seating, anti-fatigue mats, torque arms, mobile lift carts and workstations. High velocity low speed fans, laser marking systems, torque wrenches and custom sockets are available. Aerospace tools include tungsten bucking bars, ergonomic rivet hammers, rivet squeezers and countersinks. Repair services are available.
Company Description by Southwestern PTS
At Southwestern PTS, our commitment is to become your first choice for all of your power tool and material handling solutions. We are committed to providing solutions that increase quality, productivity, and ergonomics. We strive on finding and representing the most innovative products from around the world. If you are looking for solutions related to manufacturing, we can help! Customer service is still very important to us!

We provide repair services of all brands of power tools, torque tools, and torque wrenches. We also provide validation and calibration services. If you need help, just let us know! 

Please contact us with any need. If we cannot help, our friendly staff will point you in the right direction.","['Screwdrivers', 'Screwdrivers: Torque Controlling']","['Absorbers', 'Adapters', 'Arms', 'Assembly Machinery', 'Attachments', 'Balancers', 'Bars', 'Bases', 'Batteries', 'Bits', 'Bumpers', 'Cages', 'Caps', 'Chairs', 'Chargers', 'Chippers', 'Chisels', 'Chucks and Collets', 'Controls and Controllers', 'Conveyors', 'Counters', 'Countersinks', 'Couplers and Couplings', 'Covers', 'Cranes', 'Crimpers', 'Drains', 'Drills']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=30730250&search_position=417&product_family=157526,"['Panasonic', 'Wespro']",,Distributor,Service Company,['Jason Benge'],['https://www.linkedin.com/company/southwestern-pts?trk=biz-companies-cym'],,Not Available,2005,1-9,https://www.thomasnet.com/profile/30730250/southwestern-pts.html?cid=30730250&cov=NA&heading=72206501&searchpos=417&what=screwdrivers,screwdrivers
403118,PHWarehouse.com,Distributor,https://www.phwarehouse.com/,"Cambridge, MA 02142-1084",,"Distributor of screwdrivers. 15-in-1 tamperproof Screwdrivers, 14-in-1 HVAC screwdrivers & dual-composition 5-piece screwdriver sets are available.","Company Description by Thomasnet
Distributor of plumbing, heating & industrial supplies. Plumbing products such as water coolers, drinking faucets, water treatment systems, faucets, hot water dispensers, lavatory faucets, hydrants & sillcocks, shower head & accessories, flush valves, laboratory faucets, lavatories, toilets & urinals, toilet seats, tubes & showers, kitchen sinks, kitchen waste disposers & grease interceptors are available. Heating supplies include water heaters, boilers, boiler controls, boiler feed units, condensate pumps, steam traps, air vents, circulator, thermostats, steam siphons, backflow preventers, gauges & thermomets & dryer vents. Types of valves include flush, washing machine, mixing, pressure reducing, boiler relief, hydronic, float, plumbing, ball, bronze, butterfly, instrumentation & plug valves. Custom pipe fabrication, cutting, threading & grooving are available. Markets served include commercial & institutional.","['Screwdrivers', 'Screwdrivers: Phillips', 'Screwdrivers: Tamperproof']","['Absorbers', 'Actuators', 'Adapters', 'Adhesives', 'Aerators', 'Alarms', 'Anti-Seize', 'Antifreeze', 'Applicators', 'Arbors', 'Arms', 'Assemblies', 'Augers', 'Bags', 'Balls', 'Bars', 'Basins', 'Baths', 'Batteries', 'Bearings', 'Benders', 'Bits', 'Blades', 'Bobs', 'Boilers', 'Bolts']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=403118&search_position=418&product_family=157526,"['Channellock', 'Megapro']",,Distributor,Custom Manufacturer,['Not Available'],,,Not Available,1934,Not Available,https://www.thomasnet.com/profile/00403118/phwarehousecom.html?cid=403118&cov=NA&heading=72206501&searchpos=418&what=screwdrivers,screwdrivers
20000354,B. E. Atlas Company,Distributor,https://www.beatlas.com/,"Chicago, IL 60641",tel://800-305-4393,"Distributor of screwdrivers including electric, phillips, special & Torx®. Also supplies ratchet, double handed & slot screwdrivers.","Company Description by Thomasnet
Wholesale distributor of hardware including electrical devices, wires, fans, bulbs, fixtures, plumbing fixtures, faucets, valves, pipes, pumps, augers, hand & power tools, propane torches, blades, tool boxes, padlocks, locksets, storm door hardware, keys, cylinders, paint & paint supplies, shades, blinds, cleaners, rodenticides/insecticides, brooms, brushes, waxes, drain openers, snow tools, ice melt, scrapers, lawn/garden tools, fertilizers, seeds, hoses, sprinklers, screen wires, grills, planters, builder hardware, mailboxes, wheels, casters, hinges, hooks, chain, & drapery hardware.","['Screwdrivers', 'Guns: Screw', 'Screwdrivers: Cordless', 'Screwdrivers: Electric', 'Screwdrivers: Phillips', 'Screwdrivers: Special', 'Screwdrivers: Torx®']","['Absorbers', 'Actuators', 'Adapters', 'Additives', 'Adhesives', 'Aerators', 'Aggregates', 'Air Conditioner Parts', 'Air Fresheners', 'Alarms', 'Aluminum', 'Ammunition', 'Analyzers', 'Anchors', 'Angles', 'Anti-Seize', 'Antifreeze', 'Appliances', 'Applicators', 'Aprons', 'Assemblies', 'Assembly Machinery']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=20000354&search_position=419&product_family=157526,"['3M', 'ABCO', 'Advance', 'AK Industries', 'Akro-Mils', 'Aladdin', 'Allen', 'Allison', 'American Lock', 'American Saw', 'Amerock', 'Ames', 'Anaheim Automation', 'Angelo Brothers', 'Aries', 'Arrow', 'Barco', 'Barnes Pumps', 'Bell & Gossett', 'Berger', 'BernzOmatic', 'Bissell', 'Bix', 'BK Precision', 'Bradford White', 'Brainerd', 'Brass Craft', 'Briggs & Stratton', 'Brita', 'Bruce']",https://www.thomasnet.com/brands-carried.html?cov=NA&heading=72206501&what=screwdrivers&cid=20000354&search_position=419,Distributor,"Manufacturer, Custom Manufacturer",['Not Available'],,,$10 - 24.9 Mil,1963,50-99,https://www.thomasnet.com/profile/20000354/b-e-atlas-company.html?cid=20000354&cov=NA&heading=72206501&searchpos=419&what=screwdrivers,screwdrivers
30166934,Samstag Sales,Distributor,https://www.samstagsales.com/,"Carthage, TN 37030",tel://615-735-3388,,"Company Description by Thomasnet
Distributor of German made hand tools. Products include toggle clamps, compressors, hammers, pliers, and screwdrivers. Other products available include oxygen sensors.",['Screwdrivers'],"['Clamps', 'Compressors', 'Hammers', 'Pliers', 'Screwdrivers', 'Sensors / Detectors / Transducers', 'Sockets', 'Tools', 'Torque Wrenches', 'Wrenches']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=30166934&search_position=420&product_family=152277,['Hazet'],,Distributor,,['Not Available'],,,Under $1 Mil,1997,1-9,https://www.thomasnet.com/profile/30166934/samstag-sales.html?cid=30166934&cov=NA&heading=72206501&searchpos=420&what=screwdrivers,screwdrivers
695166,"Exact Industries, Inc.",Distributor,https://www.exactindustries.com/,"Irvine, CA 92618",tel://866-472-7397,"Bits, phillips, slotted.","Company Description by Thomasnet
Distributor of fasteners, screws, bolts, nuts, washers, pin, sockets, hardware, rivets, standoffs, spacers, stud clamps, terminals, rings, pins, stampings, springs MS, AN, NAS, Military",['Screwdrivers'],"['Anchors', 'Bits', 'Bolts', 'Bumpers', 'Bushings', 'Chains', 'Clamps', 'Clips', 'Cold Heading Services', 'Collars', 'Drywall Equipment', 'Eyelets', 'Fasteners', 'Fittings', 'Forming Services', 'Grommets', 'Hardware', 'Hinges', 'Hook and Loop', 'Hooks', 'Inserts', 'Knobs', 'Links', 'Nails and Brads', 'Nuts', 'Nylon Products', 'Pins', 'Power Screws']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=695166&search_position=421&product_family=157445,['Torx'],,Distributor,"Manufacturer, Custom Manufacturer",['Not Available'],,,$10 - 24.9 Mil,1982,10-49,https://www.thomasnet.com/profile/00695166/exact-industries-inc.html?cid=695166&cov=NA&heading=72206501&searchpos=421&what=screwdrivers,screwdrivers
354474,"Omni Western, Inc.",Distributor,https://omniwestern.com/,"Anaheim, CA 92807",tel://800-994-6664,"Stocking distributor of slotted, torx, phillips, clutch, hex, tamper-resistant, cordless & electric screwdrivers.","Company Description by Thomasnet
Distributor of ind. tools including hand, cutting, pneumatic, electric, drills, grinders. Ind. supplies including abrasives, safety, construction, inspection, shop & material handling.",['Screwdrivers'],"['Analyzers', 'Bases', 'Belts', 'Benders', 'Bits', 'Blades', 'Bolts', 'Brushes', 'Calipers', 'Cans', 'Chisels', 'Chucks and Collets', 'Clamps', 'Cleaning Compounds and Chemicals', 'Compressors', 'Construction Equipment', 'Countersinks', 'COVID-19 Response', 'Crimpers', 'Cutters and Cutting Machinery', 'Discs', 'Distribution Services', 'Drills', 'Emergency Power & Lighting Supplies', 'Extractors', 'Eyeglasses', 'Files', 'Flashlights']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=354474&search_position=422&product_family=159747,"['Allen', 'Armstrong', 'Baldor', 'Bessey', 'Black & Decker', 'Bosch', 'Bostitch', 'Brubaker Tool', 'Carborundum', 'CDI', 'Channellock', 'Chicago', 'Chicago Pneumatic', 'Collins', 'Columbian', 'CRC', 'Crescent', 'Delta', 'DeWalt', 'Diamond', 'Dotco', 'Glendale', 'Gojo', 'Greenlee', 'Ingersoll-Rand', 'Jacobs', 'James Morton, Inc.', 'Jet', 'Justrite', 'Klein']",https://www.thomasnet.com/brands-carried.html?cov=NA&heading=72206501&what=screwdrivers&cid=354474&search_position=422,Distributor,,['Not Available'],,,$5 - 9.9 Mil,1979,10-49,https://www.thomasnet.com/profile/00354474/omni-western-inc.html?cid=354474&cov=NA&heading=72206501&searchpos=422&what=screwdrivers,screwdrivers
30691020,Mill Supply Limited,Distributor,https://www.millsupply.ca/,"Dartmouth, NS B3B1Z1",tel://800-665-4645,,,['Screwdrivers'],"['Adhesives', 'Cabinets', 'Chisels', 'Doors', 'Hammers', 'Hardware', 'Knobs', 'Nails and Brads', 'Saws', 'Screwdrivers']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=30691020&search_position=423&product_family=152435,,,Distributor,,['Not Available'],,,$1 - 4.9 Mil,1988,10-49,https://www.thomasnet.com/profile/30691020/mill-supply-limited.html?cid=30691020&cov=NA&heading=72206501&searchpos=423&what=screwdrivers,screwdrivers
843586,Porter-Cable,Manufacturer,https://www.portercable.com/,"Jackson, TN 38305",tel://888-848-5175,,"Company Description by Thomasnet
Manufacturer of electric tools.",['Screwdrivers'],"['Bits', 'Blades', 'Compressors', 'Drills', 'Routers', 'Sanders', 'Saws', 'Screwdrivers', 'Tools']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=843586&search_position=424&product_family=152111,['Porter Cable'],,Manufacturer,,['Not Available'],,,Not Available,Not Available,500-999,https://www.thomasnet.com/profile/00843586/portercable.html?cid=843586&cov=NA&heading=72206501&searchpos=424&what=screwdrivers,screwdrivers
20053716,Creative Assembly Systems,Distributor,https://creativeassembly.com/,"Groveport, OH 43125",tel://888-836-4227,"ISO 9001:2000 certified stocking distributor of tools including chisels, hammers, pliers, screwdrivers & wrenches. Capabilities include plating, machining, kitting & packaging. JIT delivery.","Company Description by Thomasnet
ISO 9001:2000 certified stocking distributor of fasteners. Fasteners include screws, nuts, washers, threaded rods, inserts & rivets. Cutting tools, chemicals, electrical items, safety equipment & supplies, abrasives & anchors are also available. Capabilities include plating, machining, kitting & packaging. Applications include heavy truck, automotive, appliance & material handling industries. JIT delivery.",['Screwdrivers'],"['Anchors', 'Belts', 'Bits', 'Blades', 'Bolts', 'Chemicals', 'Chisels', 'Clamps', 'Clips', 'Coatings', 'Coveralls', 'COVID-19 Response', 'Electric Wire, Cable and Cable Assemblies', 'Electrical Components', 'Epoxies', 'Eyeglasses', 'Fasteners', 'Fastening Systems', 'Gloves', 'Hammers', 'Inserts', 'Inventory Management Services', 'Locks', 'Lubricants', 'Medical Personal Protective Equipment (PPE)', 'Miscellaneous Fasteners', 'Nuts', 'Packaging Services']",https://www.thomasnet.com/products-services.html?cov=NA&what=screwdrivers&heading=72206501&cid=20053716&search_position=425&product_family=157445,"['AVK', 'Flexloc', 'Klik', 'Klik-Lock', 'Tinnerman']",,Distributor,"Custom Manufacturer, Service Company, Finishing Service Company",['Not Available'],,https://www.thomasnet.com/branches.html?what=screwdrivers&heading=72206501&cov=NA&cid=20053716&bloc=NA&WTZO=copro+biz+det,Not Available,Not Available,Not Available,https://www.thomasnet.com/branchloc.html?cid=20053716&cov=NA&goto=%2Fprofile%2F20053716%2Fcreative-assembly-systems.html&heading=72206501&searchpos=425&what=screwdrivers,screwdrivers
30667971,Blastline USA Inc.,Distributor,http://www.blastlineind.com/,"Carol Stream, IL 60188",tel://630-871-0147,Distributor of hand tools including screwdrivers. Combination screw driver sets and screw starters are available.,"Company Description by Thomasnet
Distributor of surface preparation, painting, abrasive blasting and industrial products. Products include blasting equipment, electrical equipment, HVAC equipment, lubrication equipment, material handling equipment, painting equipment, plumbing equipment, safety equipment, testing instruments, tools and hardware and welding equipment. Safety products such as confined space ventilation protective products, knee protection products, hand/arm protection products, eyewear, headgear, ear protectors, fall protection products, protective clothing, respiratory protectors, traffic safety products and spill control supplies are available. Instrumentation products include temperature and humidity meters, pressure/vacuum products, nonelectrical properties testing products, ultrasonic thickness gages, surface roughness testers, durometers, hardness testers, air movement testers and coating thickness gages.",['Screwdrivers'],"['Abrasive Blast Equipment', 'Absorbers', 'Activators', 'Additives', 'Air Conditioner Parts', 'Air Filtration Equipment & Supplies', 'Alarms', 'Applicators', 'Axes', 'Bands', 'Barrels and Drums', 'Bathroom Parts', 'Batteries', 'Blankets', 'Blowers', 'Boxes', 'Brushes', 'Bumpers', 'Cabinets', 'Capes', 'Chains', 'Cleaning Compounds and Chemicals', 'Clothing', 'Compasses', 'Compressors', 'Conduits and Ducts', 'Cones', 'Confined Space Equipment']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=30667971&search_position=426&product_family=152550,"['Proto', 'Stanley']",,Distributor,Custom Manufacturer,['Not Available'],,,$1 - 4.9 Mil,1992,1-9,https://www.thomasnet.com/profile/30667971/blastline-usa-inc.html?cid=30667971&cov=NA&heading=72206501&searchpos=426&what=screwdrivers,screwdrivers
442400,Elenco Electronics Inc.,Manufacturer,https://www.elenco.com/,"Wheeling, IL 60090",tel://847-541-3800,,"Company Description by Thomasnet
Manufacturer Of Testing Equipment",['Screwdrivers'],"['Ammeters', 'Boards', 'Boxes', 'Calculators', 'Cases', 'Counters', 'Crimpers', 'Cutters and Cutting Machinery', 'Drivers', 'Electronics', 'Generators', 'Hardware', 'Irons (Devices)', 'Kits', 'Leads', 'Meters', 'Multimeters', 'Oscilloscopes', 'Pliers', 'Power Supplies', 'Probes', 'Rework Systems', 'Screwdrivers', 'Strippers', 'Testers', 'Tools', 'Voltmeters']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=442400&search_position=427&product_family=162573,,,Manufacturer,Distributor,['Not Available'],,,$10 - 24.9 Mil,1972,10-49,https://www.thomasnet.com/profile/00442400/elenco-electronics-inc.html?cid=442400&cov=NA&heading=72206501&searchpos=427&what=screwdrivers,screwdrivers
454116,All Integrated Solutions,Distributor,https://allintegrated.com/,"Franksville, WI 53126",tel://262-770-3305,Automatic; Distributor,"Company Description by Thomasnet
Distributor Of Fasteners","['Screwdrivers', 'Screwdrivers: Automatic']","['Fasteners', 'Nailers', 'Screwdrivers', 'Staples', 'Tapes']",https://www.thomasnet.com/products-services.html?cov=NA&what=screwdrivers&heading=72206501&cid=454116&search_position=428&product_family=163909,,,Distributor,Custom Manufacturer,['Not Available'],,https://www.thomasnet.com/branches.html?what=screwdrivers&heading=72206501&cov=NA&cid=454116&bloc=NA&WTZO=copro+biz+det,Under $1 Mil,1962,1-9,https://www.thomasnet.com/branchloc.html?cid=454116&cov=NA&goto=%2Fprofile%2F00454116%2Fall-integrated-solutions.html&heading=72206501&searchpos=428&what=screwdrivers,screwdrivers
1276352,"Aronson-Campbell Industrial Supply, Inc.",Distributor,https://aronson-campbell.com/,"Bellevue, WA 98005",tel://800-562-8375,Distributor of screwdrivers.,"Company Description by Thomasnet
Distributor of cutting tools & abrasives.","['Screwdrivers', 'Screwdrivers: Automatic']","['Abrasive Compounds / Media', 'Absorbers', 'Anti-Seize', 'Benches', 'Bits', 'Blades', 'Blocks', 'Boring Machinery', 'Bushings', 'Cabinets', 'Calipers', 'Cans', 'Carbide', 'Carbide Cutting Tools', 'Centers', 'Chemicals', 'Chucks and Collets', 'Clamps', 'Cleaning Compounds and Chemicals', 'Coatings', 'Controls and Controllers', 'Coolants', 'COVID-19 Response', 'Crowbars', 'Deburring Equipment', 'Degreasers', 'Die Components', 'Distribution Services']",https://www.thomasnet.com/products-services.html?cov=NA&what=screwdrivers&heading=72206501&cid=1276352&search_position=429&product_family=152428,"['Bondhus', 'Bostitch']",,Distributor,"Custom Manufacturer, Service Company, Finishing Service Company",['Not Available'],,https://www.thomasnet.com/branches.html?what=screwdrivers&heading=72206501&cov=NA&cid=1276352&bloc=NA&WTZO=copro+biz+det,$25 - 49.9 Mil,Not Available,10-49,https://www.thomasnet.com/branchloc.html?cid=1276352&cov=NA&goto=%2Fprofile%2F01276352%2Faronsoncampbell-industrial-supply-inc.html&heading=72206501&searchpos=429&what=screwdrivers,screwdrivers
397151,Star Sales & Distributing Corp.,Distributor,https://www.starsales.com/,"Woburn, MA 01801",tel://866-933-8831,,"Company Description by Thomasnet
Distributor Of Fasteners","['Screwdrivers', 'Screwdrivers: Automatic']","['Absorbers', 'Adapters', 'Adhesives', 'Arbors', 'Arts and Crafts Supplies', 'Asphalt', 'Axes', 'Bags', 'Barrels and Drums', 'Bars', 'Batteries', 'Beads', 'Benches', 'Binding Equipment', 'Bits', 'Blades', 'Blowers', 'Bolts', 'Boxes', 'Brackets', 'Brick', 'Brooms', 'Brushes', 'Buckets', 'Building Products', 'Cans', 'Casters', 'Chains']",https://www.thomasnet.com/products-services.html?cov=NA&heading=72206501&what=screwdrivers&cid=397151&search_position=430&product_family=157526,"['DeWalt', 'Vanguard']",,Distributor,"Custom Manufacturer, Service Company",['Not Available'],,,$25 - 49.9 Mil,1922,50-99,https://www.thomasnet.com/profile/00397151/star-sales-distributing-corp.html?cid=397151&cov=NA&heading=72206501&searchpos=430&what=screwdrivers,screwdrivers
357968,"Black & Decker U.S., Inc.",Manufacturer,https://www.blackanddecker.com/,"Towson, MD 21286",tel://410-716-3900,,"Company Description by Thomasnet
Manufacturer Of Power Tools","['Screwdrivers', 'Screwdrivers: Cordless']","['Batteries', 'Benches', 'Blades', 'Chargers', 'Cleaning Equipment', 'Compressors', 'Discs', 'Drills', 'Emergency Power & Lighting Supplies', 'Flashlights', 'Gears', 'Grinders', 'Hurricane Response', 'Nibblers', 'Planers', 'Reels', 'Routers', 'Sanders', 'Saws', 'Screwdrivers', 'Sharpeners', 'Shears', 'Tools', 'Wrenches']",https://www.thomasnet.com/products-services.html?cov=NA&what=screwdrivers&heading=72206501&cid=357968&search_position=431&product_family=151607,['DeWalt'],,Manufacturer,,['Not Available'],,https://www.thomasnet.com/branches.html?what=screwdrivers&heading=72206501&cov=NA&cid=357968&bloc=NA&WTZO=copro+biz+det,Not Available,Not Available,Not Available,https://www.thomasnet.com/branchloc.html?cid=357968&cov=NA&goto=%2Fprofile%2F00357968%2Fblack-decker-us-inc.html&heading=72206501&searchpos=431&what=screwdrivers,screwdrivers
