company_id,company_name,company_type,annual_revenue,year_founded,num_employees,location,company_url,brands,description,url,telephone,searchterm
30705765,"Strathcon Industries, Inc.",Distributor*,$1 - 4.9 Mil,2005,10-49,"Courtenay, BC",,Megapro,"Distributor of tamper proof screwdrivers. Available with cushion grips. Capabilities include maintenance, repair, tunneling and mining. Suitable for commercial, industrial, electrical, telephone and maintenance applications. Stock items available.",https://www.thomasnet.com/profile/30705765/strathcon-industries-inc.html?cid=30705765&cov=NA&heading=72206501&searchpos=197&what=screwdrivers,tel://250-338-4266,screwdrivers
1170789,Swanstrom Tools,Manufacturer*,$10 - 24.9 Mil,1983,50-99,"Superior, WI",,,"Specialty Manufacturer Of Hand Tools; Technically Advanced Electronic Cutters & Pilers; Wear-Resistant Chrome, High Carbon Steel Alloy; Computer Controlled Edge Hardening; Four Handle Sizes; Five Weight Classes",https://www.thomasnet.com/profile/01170789/swanstrom-tools.html?cid=1170789&cov=NA&heading=72206501&searchpos=198&what=screwdrivers,,screwdrivers
1154329,"Hahn-Mason Air Systems, Inc.",Manufacturers' Rep*,Under $1 Mil,1952,10-49,Locations,,,"Manufacturers' representative of HVAC products include screwdrivers. Other products include folding tools, fin straightening and swaging blades, wrenches, knives, pliers, guns, notches, cutters, strippers and seamers. Suitable for commercial, residential and industrial applications. Stock items available.",https://www.thomasnet.com/branchloc.html?cid=1154329&cov=NA&goto=%2Fprofile%2F01154329%2Fhahnmason-air-systems-inc.html&heading=72206501&searchpos=199&what=screwdrivers,tel://704-523-5000,screwdrivers
434586,"Pony Tools, Inc.",Manufacturer*,$25 - 49.9 Mil,1893,100-199,"Chicago, IL",,,"Manufacturer of screwdrivers including Phillips, mechanical & electric screwdrivers. Features include cellulose acetate & PVC handle, color coded collar, chrome vanadium steel blade & steel round shanks. Screwdriver sets are also available. Replacement parts are also available.",https://www.thomasnet.com/profile/00434586/pony-tools-inc.html?cid=434586&cov=NA&heading=72206501&searchpos=200&what=screwdrivers,tel://312-666-0640,screwdrivers
402127,"Kaufman Co., Inc.",Distributor*,$10 - 24.9 Mil,1929,50-99,Locations,,"100 Plus, Allen, Armstrong, Bondhus, Bostitch, Crescent, General, Greenlee, HJJ, Kedman, Klein, Moody, Phillips, Proto, Stubby, Torx, Vaco Products, Wiha, Xcelite","Distributor of hand tools including screwdrivers & screw holding screwdrivers. Types include 4-way offset screwdrivers, air & electric operated screwdrivers, ball-driver, cabinet tip, cushion grip, demolition, ball, flag, star & wing style screwdrivers, nut driver & bits, orbit pivoting, plain, slotted, ratcheting, precision, torque, square recess & hex screwdrivers, insulated & non-sparking screwdrivers.",https://www.thomasnet.com/branchloc.html?cid=402127&cov=NA&goto=%2Fprofile%2F00402127%2Fkaufman-co-inc.html&heading=72206501&searchpos=201&what=screwdrivers,tel://800-338-8023,screwdrivers
30786853,Suncoast Precision Tools,Distributor*,$1 - 4.9 Mil,1963,1-9,"Largo, FL",,,"Distributor of screwdrivers. Types of screwdrivers include TorxÂ®, Phillips, precision cordless, ESD, LED light, magnetic ratcheting stubby handle, magnetic ratcheting T-handle stubby, hex long and slotted screwdrivers. Micro mini screwdriver sets are also available.",https://www.thomasnet.com/profile/30786853/suncoast-precision-tools.html?cid=30786853&cov=NA&heading=72206501&searchpos=202&what=screwdrivers,tel://727-546-4655,screwdrivers
409220,General Tools & Instruments,Manufacturer*,$10 - 24.9 Mil,1922,10-49,"Secaucus, NJ",,,"Manufacturer of specialty tools & instruments. Products include plumbing tools, specialty screw drives, measuring & marking tools, wood working. Instruments include HVAC & sports medicine products.",https://www.thomasnet.com/profile/00409220/general-tools-instruments.html?cid=409220&cov=NA&heading=72206501&searchpos=203&what=screwdrivers,tel://800-697-8665,screwdrivers
30165585,Saratoga Solutions,Distributor*,Under $1 Mil,2002,1-9,Locations,,,"Distributor of hydraulic equipment. Products include cylinders, flow controls, gauges, flow meters, hand pumps, couplers, and valves. Other products include adhesives, air compressors, brushes, electric controls, hand tools, epoxies, pneumatic equipment, power tools, and machine tools.",https://www.thomasnet.com/branchloc.html?cid=30165585&cov=NA&goto=%2Fprofile%2F30165585%2Fsaratoga-solutions.html&heading=72206501&searchpos=204&what=screwdrivers,tel://956-682-2882,screwdrivers
134097,Jowitt & Rodgers,Manufacturer*,$10 - 24.9 Mil,1951,50-99,"Philadelphia, PA",,,"Manufacturer of resin and epoxy bonded abrasives for automotive, bearings, cutlery and hand tool sectors. Products include segmental grinding and nut inserted disc wheels, cylinder and peripheral grinding wheels, knife blades, putty knifes, scissors, pruners, pliers, screw drivers and chisels.",https://www.thomasnet.com/profile/00134097/jowitt-rodgers.html?cid=134097&cov=NA&heading=72206501&searchpos=205&what=screwdrivers,tel://215-824-0400,screwdrivers
30868484,Olsa Tools,Manufacturer*,,,,"Nisku, AB",,,"Manufacturer of hand tools, tools organizers and accessories. Hand tools include wrenches, screwdrivers and sockets. Tool organizers for screwdrivers, sockets, wrenches, T-handles and tool box drawers available. Accessories include socket holder clips, cutting wheels, work mat, gloves and tool backpack. Meets ASME standards.",https://www.thomasnet.com/profile/30868484/olsa-tools.html?cid=30868484&cov=NA&heading=72206501&searchpos=206&what=screwdrivers,tel://877-252-6572,screwdrivers
30730812,"Widespread Industrial Supplies, Inc.",Distributor*,Under $1 Mil,2002,1-9,"Santa Fe Springs, CA",,,"Woman-owned distributor of hand tools including screwdrivers. Capabilities include sourcing hard-to-find fasteners, tools and parts. Automotive repair and maintenance, oil refineries, MRO, machine and metro maintenance shop and other industries served. Stock items and 24/7 services available. On-time delivery.",https://www.thomasnet.com/profile/30730812/widespread-industrial-supplies-inc.html?cid=30730812&cov=NA&heading=72206501&searchpos=207&what=screwdrivers,tel://310-793-7315,screwdrivers
30715662,Autocam Medical,Manufacturer*,,1988,,Locations,,,"Manufacturer of medical screwdrivers. Features include haxabole, t-handle, plastic handle, custom marking and custom end configurations. Materials include implant and non-implant stainless steel, titanium, cobalt chrome moly (CCM/CCM+), nitinol (NiTi), exotic alloys, aluminum, brass and polymers including PEEK and polyethylene (UHMWPE).",https://www.thomasnet.com/branchloc.html?cid=30715662&cov=NA&goto=%2Fprofile%2F30715662%2Fautocam-medical.html&heading=72206501&searchpos=208&what=screwdrivers,tel://877-633-8080,screwdrivers
10019282,Ideal Clamp Products,"Custom Manufacturer*, Manufacturer",,1913,500-999,Locations,,,"Manufacturer of screwdrivers made from stainless steel. Available with flexible shafts, no-slip grips and sockets that fits mini and standard hose clamp screw heads. Used in compact cars, boat engines and plumbing repair applications. Automotive, heavy duty, marine, hardware, plumbing, truck and engine, telecommunication and various other industries served. Meets SAE and DIN standards.",https://www.thomasnet.com/branchloc.html?cid=10019282&cov=NA&goto=%2Fprofile%2F10019282%2Fideal-clamp-products.html&heading=72206501&searchpos=209&what=screwdrivers,tel://800-251-3220,screwdrivers
30842585,NBK America LLC,Manufacturer*,,2015,,"King of Prussia, PA",,,"Manufacturer of low profile screwdrivers made from metal. Available in a variety of sizes. Features vary depending upon model, including carbon steel plates, bit retaining brackets, hex sockets and plate shaped handles. Used for attaching and removing screws in limited access spaces of equipment, devices and vehicles. Comes in electroless nickel and chrome plating finishes. Cleanroom wash/cleanroom packing, vibration resistant treatment and laser engraving services offered. Serves the semiconductor, robotic, machine tool, medical device and food industries. Custom sizes also provided. RoHS compliant.",https://www.thomasnet.com/profile/30842585/nbk-america-llc.html?cid=30842585&cov=NA&heading=72206501&searchpos=210&what=screwdrivers,tel://484-685-7500,screwdrivers
30876556,Hoffmann Group USA,"Manufacturer*, Distributor",$100 - 249.9 Mil,1919,10-49,"Knoxville, TN",,,"Distributor of fastening, gripping, storage, grinding, cutting, power and torque tools and supplies. Products include boring bars, inserts, dies, drills, tool holders, arbors, vises, spanners, wrenches, screwdrivers, nut drivers, clamps, extractors, pliers, cutters, abrasive cloth, saws, saw blades, cutting discs, cleaners, flashlights and inspection tools. Measurement products include dial indicators, gauges, levels, rules, micrometers, measurement stands and calipers. Grinders, hammers, cabinets, drawers, workstation seating, pry bars, battery packs, drivers and pneumatic tools are also provided. Personal protection equipment such as respirators, masks, sanitizers, wipes and social distancing signs are available.",https://www.thomasnet.com/profile/30876556/hoffmann-group-usa.html?cid=30876556&cov=NA&heading=72206501&searchpos=211&what=screwdrivers,tel://844-448-7725,screwdrivers
30516768,"Optimum Fiber Optics, Inc.","Manufacturer*, Distributor",$1 - 4.9 Mil,1997,10-49,"Elkridge, MD",,,"Manufacturer & distributor of assorted tools including 2 & 4 way pocket & imprint screwdrivers. Assorted tools also include safety glasses, heat guns & tweezers. Stock items are also available.",https://www.thomasnet.com/profile/30516768/optimum-fiber-optics-inc.html?cid=30516768&cov=NA&heading=72206501&searchpos=212&what=screwdrivers,tel://888-288-0084,screwdrivers
30808121,"Universal Fastener Outsourcing, LLC",Manufacturer*,,,,"West Fork, AR",,,"Manufacturer of fasteners. Products include drivers, plastic strip and wire coil nailers. Applications include concrete forms, crating and pallets, deck and docks, doorsills and windowsills, fencing and manufacturing.",https://www.thomasnet.com/profile/30808121/universal-fastener-outsourcing-llc.html?cid=30808121&cov=NA&heading=72206501&searchpos=213&what=screwdrivers,tel://800-352-0028,screwdrivers
367716,MultiCam East,"Distributor*, Service Company",$1 - 4.9 Mil,1943,10-49,"Baltimore, MD",,"Bostitch, Festo, Millers Falls","Distributor of cutting solutions. Products include CNC routers, knife cutting machines, CNC plasma cutters, water jets, CO2 lasers and fiber lasers. Industries served include sign manufacturing, graphics, aluminum processing, plastic fabrication, aerospacem automotive and packaging.",https://www.thomasnet.com/profile/00367716/multicam-east.html?cid=367716&cov=NA&heading=72206501&searchpos=214&what=screwdrivers,tel://888-459-6351,screwdrivers
30796821,hilmor,Manufacturer*,,,,"East Longmeadow, MA",,,"Manufacturer of tools and related equipment for plumbers, electricians and HVAC/R technicians. Products include flaring, swaging, bending, driving, sheet metal/duct and service tools, manifolds, starter kits, thermometers, thermocouple clamps, gauges, hose, utility knives, tubing cutters, pliers, wrenches, wire strippers and worksite storage bags.",https://www.thomasnet.com/profile/30796821/hilmor.html?cid=30796821&cov=NA&heading=72206501&searchpos=215&what=screwdrivers,tel://800-628-8810,screwdrivers
30106201,"Shamrock Supply Co., Inc.",Distributor*,$25 - 49.9 Mil,1975,50-99,Locations,,,"Distributor of screwdrivers & accessories. Screwdrivers available include a 12V heavy-duty cordless steel framing screwdriver kit, a 14.4V heavy-duty cordless light gauge steel framing screwdriver kit & a heavy-duty torque adjustable screwdriver which is ideal for fastening steel to steel or steel to wood.",https://www.thomasnet.com/branchloc.html?cid=30106201&cov=NA&goto=%2Fprofile%2F30106201%2Fshamrock-supply-co-inc.html&heading=72206501&searchpos=216&what=screwdrivers,tel://800-341-5563,screwdrivers
764566,Pan American Tool Corporation,Distributor*,$10 - 24.9 Mil,1986,10-49,"Fort Lauderdale, FL",,,"Distributor of precision metal cutting tools for aviation and aerospace industries. Products such as cobalt and carbide drills, taps, counter sink cutters, steel reamers, screw driver bits, surface conditioning discs and carbide burs are available.",https://www.thomasnet.com/profile/00764566/pan-american-tool-corporation.html?cid=764566&cov=NA&heading=72206501&searchpos=217&what=screwdrivers,tel://800-423-2764,screwdrivers
30829151,Life Instrument Corporation,Manufacturer*,,,,"Braintree, MA",,,"Manufacturer of surgical instruments for bone and soft tissue applications. Products include curettes, elevators, retractors, gouges, chisels, mallets, tamps, suction tubes, rasps, cases, memory metal, micro dissection, micro surgical, anterior and radiolucent instruments.",https://www.thomasnet.com/profile/30829151/life-instrument-corporation.html?cid=30829151&cov=NA&heading=72206501&searchpos=218&what=screwdrivers,tel://800-925-2995,screwdrivers
40635,Bostwick-Braun,Distributor*,$100 - 249.9 Mil,1855,200-499,"Toledo, OH",,,"Distributor of hardware and tools. Products include abrasives, autmotive parts, electrical parts, janitorial equipment, plumbing equipment, fasteners, cutting tools, hand tools, and power tools. Industries served include electrical, industrial, and construction.",https://www.thomasnet.com/profile/00040635/bostwickbraun.html?cid=40635&cov=NA&heading=72206501&searchpos=219&what=screwdrivers,tel://800-777-9640,screwdrivers
1201285,Stark Electronics,Distributor*,$25 - 49.9 Mil,1938,50-99,"Minneapolis, MN",,,"Distributor of tools including screwdrivers. Various other products include adapters, banana plugs, jacks, hardware, breakouts, boxes, cables, connectors, test leads, probes, test clips, test lead holders, soldering tips and nozzles, pliers, bits, cable cutters, heat guns and cable staples. JIT delivery.",https://www.thomasnet.com/profile/01201285/stark-electronics.html?cid=1201285&cov=NA&heading=72206501&searchpos=220&what=screwdrivers,tel://888-372-3161,screwdrivers
1309856,C.H. Reed,"Distributor*, Service Company",$10 - 24.9 Mil,1948,10-49,Locations,,Wera,"Distributor of screwdrivers for industrial applications. Screwdrivers are available in various sizes including 2.5 mm x 80 mm, 40 mm x 100 mm & 5.5 mm x 125 mm. Non-slip screwdrivers are also available.",https://www.thomasnet.com/branchloc.html?cid=1309856&cov=NA&goto=%2Fprofile%2F01309856%2Fch-reed.html&heading=72206501&searchpos=221&what=screwdrivers,tel://800-394-9568,screwdrivers
425214,"Manson Tool & Supply Co., Inc.",Distributor*,Under $1 Mil,1950,1-9,"Thornwood, NY",,,"Serving The Metalworking Industry. Precision Measuring Tools, Special Cutting Tools, Drill & Jig Components. Over 400 Lines Available Including: Starrett, All American Bushing, Alvord Polk Tool, Armstrong, Barry/Vlier, Carboloy, Carr-Lane, Cooper Tools, De-Sta-Co, Gage-Assembly, Greenfield, Guhring, M.A. Ford, Helicoil, Holo-Krome/Allen, Jacobs, Jergens, Lista, Melin, Merit Abrasives, Metal-Removal, Micro-100, Mitutoyo, Morse, Onsrud, Precision Twist Drill, Reiff & Nestor, SPI, 3M-Abrasives/Scotch-Brite, Titex, United Drill Bushing, Webber Gage, Weldon, Yankee Reamer",https://www.thomasnet.com/profile/00425214/manson-tool-supply-co-inc.html?cid=425214&cov=NA&heading=72206501&searchpos=222&what=screwdrivers,tel://800-770-8387,screwdrivers
30871787,Hardware and Tools Corp.,Distributor*,,,,"Winchester, VA",,,"Distributor of hardware and tools. Products include electrical equipment, lighting, hand tools, garden tools, housewares, paints, plumbing tools, power tools, maintenance supplies and pet hardware. Serves the industrial and commercial markets.",https://www.thomasnet.com/profile/30871787/hardware-and-tools-corp.html?cid=30871787&cov=NA&heading=72206501&searchpos=223&what=screwdrivers,tel://866-466-2005,screwdrivers
30821202,OrthoLynx,Manufacturer*,,,10-49,"Oakland, NJ",,,"Manufacturer of orthopedic instruments including ratcheting, coupling and torque tools, silicone handles, spine instruments. Flex clamps, barrel and pin cutters, swallow retractors, and slotted mallets are also available.",https://www.thomasnet.com/profile/30821202/ortholynx.html?cid=30821202&cov=NA&heading=72206501&searchpos=224&what=screwdrivers,tel://201-337-6184,screwdrivers
30717067,Encore NSW,"Manufacturer*, Distributor",Under $1 Mil,2012,1-9,"Elkhart, IN",,,"Manufacturing solutions provider specializing in repair and calibration of equipment. Capabilities include design engineering services, CAD/CAM design and rapid prototyping services, lean manufacturing consulting, and design and build services.",https://www.thomasnet.com/profile/30717067/encore-nsw.html?cid=30717067&cov=NA&heading=72206501&searchpos=225&what=screwdrivers,tel://574-214-7539,screwdrivers
10031874,QuinTron,Manufacturer*,$5 - 9.9 Mil,1962,10-49,"Milwaukee, WI",,,"Manufacturer of breath analysis equipment and supplies including miniature screwdrivers for adjustment of controls on breath analyzers. Products available also include breath testing analyzers for hydrogen, methane and carbon dioxide gases, breath collection kits, desiccants, calibration gas for analyzers, sugars such as glucose, lactose, fructose and sorbitol, dust barriers, filter plugs, sample flush drying tubes, pressure gauges for calibration gas tanks, vial adapters and plastic one-way luer-lock stopcocks.",https://www.thomasnet.com/profile/10031874/quintron.html?cid=10031874&cov=NA&heading=72206501&searchpos=226&what=screwdrivers,tel://800-542-4448,screwdrivers
95671,"Crouch Sales Co., Inc.",Distributor*,$5 - 9.9 Mil,1966,10-49,"Dallas, TX",,"Proto, Stanley, Wiha","Stocking distributor of fasteners for industrial & construction applications. Products include bolts, nuts, washers, screws, socket products, anchoring adhesives, anchoring products, threaded rods, rivets, bits, drivers, taps, dies, reamers, burs, thread repair kits, tools, lifting hardware, chains, wire ropes, pins, clips, rings & tamperproof & metric fasteners. Materials include stainless steel, brass, aluminum, silicone bronze & nylon.",https://www.thomasnet.com/profile/00095671/crouch-sales-co-inc.html?cid=95671&cov=NA&heading=72206501&searchpos=227&what=screwdrivers,tel://866-419-0300,screwdrivers
30717373,SourcePro Inc.,"Service Company*, Distributor",,,,Locations,,,"Distributor of screwdrivers. Types include Phillips slotted, slotted, precision and Phillips screwdrivers. Various capabilities include sourcing, integrated supply program, stamping, tool holding, marking and inventory management.",https://www.thomasnet.com/branchloc.html?cid=30717373&cov=NA&goto=%2Fprofile%2F30717373%2Fsourcepro-inc.html&heading=72206501&searchpos=228&what=screwdrivers,tel://800-255-8469,screwdrivers
20094259,Snap-on Industrial,"Manufacturer*, Custom Manufacturer",$250 Mil. and over,,1000+,Locations,,"Bahco, Ergo, Instinct, Sioux, Snap-On","ISO 9001:2008 & ISO 14001:2004 certified. Worldwide manufacturer & distributor of standard & custom screwdrivers. Flat tip screwdrivers, PhillipsÂ® screwdrivers, offset PhillipsÂ® screwdrivers, tethered hard handle screwdrivers, insulated/slotted PhillipsÂ® screwdrivers, tamper resistant TorxÂ® screwdrivers, Robertson screwdrivers, ball end hex screwdrivers, positive clutch, adjustable clutch & stall driver screwdrivers, nut drivers, electronic thin blade screwdrivers & tethered electronic miniature screwdrivers are available. Services include certification for aerospace, wind & transportation & tool kitting.",https://www.thomasnet.com/branchloc.html?cid=20094259&cov=NA&goto=%2Fprofile%2F20094259%2Fsnapon-industrial.html&heading=72206501&searchpos=229&what=screwdrivers,tel://877-740-1900,screwdrivers
149083,"Cementex Products, Inc.","Manufacturer*, Distributor, Custom Manufacturer",$10 - 24.9 Mil,1981,10-49,"Burlington, NJ",,,"Manufacturer & distributor of industrial safety tools & supplies including insulated screwdrivers. Products include cushion grip cabinet tip screwdrivers, mechanics tip screwdrivers, magnetic tip screwdrivers, offset screwdrivers, screw holding screwdrivers, split blade screw holding screwdrivers, square tip screwdrivers, Phillips tip screwdrivers, composite screwdrivers, Robertson tip screwdrivers & torque screwdrivers. Made in the USA.",https://www.thomasnet.com/profile/00149083/cementex-products-inc.html?cid=149083&cov=NA&heading=72206501&searchpos=230&what=screwdrivers,tel://800-654-1292,screwdrivers
30361422,"Steinlauf & Stoller, Inc.",Distributor*,$1 - 4.9 Mil,1947,1-9,"New York, NY",,Dritz,"Distributor of screwdrivers. Features include two flat heads and one Phillips head. Magnetic seam guide, machine belts, nylon lint brush and cone thread holders are also available.",https://www.thomasnet.com/profile/30361422/steinlauf-stoller-inc.html?cid=30361422&cov=NA&heading=72206501&searchpos=231&what=screwdrivers,tel://877-276-5459,screwdrivers
1220632,Assembly Automation Industries,"Manufacturer*, Distributor",$5 - 9.9 Mil,1978,10-49,"Duarte, CA",,,"Manufacturers of automatic screw feeding & driving systems for electronics, automotive parts, plastics, woodworking & sheet metal assembly. Stand-alone screw driving stations, tooling packages for robotics.",https://www.thomasnet.com/profile/01220632/assembly-automation-industries.html?cid=1220632&cov=NA&heading=72206501&searchpos=232&what=screwdrivers,,screwdrivers
20100655,Nail Gun Depot,Distributor*,Under $1 Mil,2015,1-9,"Cincinnati, OH",,,"Distributor of electric screwdrivers & guns suitable for driving 1/4 in. to 3 in. screws in woodworking applications. Specifications of electric screwdrivers include 6.875 in. to 9.25 in. H, 10.5 in. to 40 in. L & 2.75 in. to 4 in. W. Other specifications include 2500 rpm to 4000 rpm speed, 120 V power, up to 50 screws fastener capacity & 4.9 lbs. to 8.7 lbs. weight. Features include carrying case, collated screw feed system, reverse switches, ergonomic design & adjustable drive depths. Other applications include underlayment, cement board, fencing, decking, drywall, floor sheathing & subflooring.",https://www.thomasnet.com/profile/20100655/nail-gun-depot.html?cid=20100655&cov=NA&heading=72206501&searchpos=233&what=screwdrivers,tel://888-720-7892,screwdrivers
895855,"Kamin & Associates, Inc.",Distributor*,$1 - 4.9 Mil,1981,1-9,"Atlanta, GA",,,"Supplier of Phillips head, TorxÂ® six point, and flat head screwdrivers. Imprinting capabilities include 1-1/8 in. x 3/16 in. laser engraving. Available in various colors and with split ring keychain.",https://www.thomasnet.com/profile/00895855/kamin-associates-inc.html?cid=895855&cov=NA&heading=72206501&searchpos=234&what=screwdrivers,tel://844-295-2646,screwdrivers
609479,Maxwell Products Corp.,Distributor*,$1 - 4.9 Mil,1963,10-49,"North Wales, PA",,"Allison, American Clamp, Bessey, Bostich, Carborundum, Cherry, DeWalt, Durand, Fastcut, Fein Power Tools, Ferro, Foredom, G&P, Gerson, Kalamazoo, Kett, Lenox Lube, Lyon, Metabo, Milwakee, Pearl, Porter Cable, Precision Twist, Radiac, RobbJack, Scott Bader, Shurtape, Sioux, Suhner, Tillman, Tyrolit","Stocking distributor of electric power tools including screwdrivers. Specifications of screwdrivers include 142 in.lbs. to 549 in.lbs. torque, 400 W to 550 W rated input power & speed up to 2,100/minute. Features include adjustable screw, claw clutch, die cast aluminum gear housing, winding protection grid & auto-stop carbon brushes. Screwdrivers are available with NiCd (Nickel Cadmium) & Li-Ion (Lithium Ion) batteries.",https://www.thomasnet.com/profile/00609479/maxwell-products-corp.html?cid=609479&cov=NA&heading=72206501&searchpos=235&what=screwdrivers,tel://877-699-2224,screwdrivers
141217,Waitz Corp.,"Manufacturer*, Distributor",$1 - 4.9 Mil,1952,10-49,"Allentown, PA",,,"Distributor of screwdrivers. Pocket, reversible and fixed blade, mini, multi-function, removable bit, cordless, angled and standard barrel screwdrivers are available. offered in different sizes, shapes and colors for various themes.",https://www.thomasnet.com/profile/00141217/waitz-corp.html?cid=141217&cov=NA&heading=72206501&searchpos=236&what=screwdrivers,tel://610-437-5409,screwdrivers
10085908,Oxo International,Manufacturer*,$10 - 24.9 Mil,1990,50-99,"Chambersburg, PA",,,"Manufacturer of tools, utensils, and other related products for kitchens. Available products include cooking utensils, food containers, kitchen knives, and cookware and bakeware. Bathroom and office cleaning and organizing products also available.",https://www.thomasnet.com/profile/10085908/oxo-international.html?cid=10085908&cov=NA&heading=72206501&searchpos=237&what=screwdrivers,tel://800-545-4411,screwdrivers
8665,"Automotive Fasteners, Inc.",Distributor*,,1961,,Locations,,,"Distributor of magnetic screwdrivers. Available in 7 in. length with rugged and hexagon steel shank construction. Various other products available include nails, nuts, manifolds, lugs, mounts, paints, pliers, protectors, clamps and pins. Vendor managed inventory (VMI) programs available. JIT delivery.",https://www.thomasnet.com/branchloc.html?cid=8665&cov=NA&goto=%2Fprofile%2F00008665%2Fautomotive-fasteners-inc.html&heading=72206501&searchpos=238&what=screwdrivers,tel://800-632-0340,screwdrivers
30868829,"Donmark Gifts, Inc.",Distributor,$1 - 4.9 Mil,1886,1-9,"Norcross, GA",,,"Distributor of gifts and gadgets including backpacks, leather bags, briefcases, drinkware, travel accessories, wallets, lights, tools, knives, electronic accessories, reading accessories, pens, pet supplies, umbrellas, T-shirts and watches. Personal protection products such as disposable masks, KN95 respirators and face shields also offered.",https://www.thomasnet.com/profile/30868829/donmark-gifts-inc.html?cid=30868829&cov=NA&heading=72206501&searchpos=239&what=screwdrivers,tel://800-241-9786,screwdrivers
30804390,Omega Technologies,"Manufacturer*, Distributor",,1983,,"Westlake Village, CA",,,"Manufacturer and distributor of aviation and industrial tools. Products include fasteners, universal joints, universal adaptors, wrenches, blind bolt tooling, countersink cutters and cutting, collar removal, installation and power tools, microstop cages, MRO screwdriver bits and nut plate jigs.",https://www.thomasnet.com/profile/30804390/omega-technologies.html?cid=30804390&cov=NA&heading=72206501&searchpos=240&what=screwdrivers,tel://800-888-4005,screwdrivers
10107248,"Pacific Pneumatic Tools, Inc.",Manufacturer*,Under $1 Mil,2002,1-9,"San Carlos, CA",,,"Manufacturer of pneumatic screwdrivers. Specifications include 800 to 10000 rpm, internal & external adjustable clutch type, torques range from 0.5 in. lbs. to 145 in. lbs., from 6 1/2 in. to 11 1/4 in. length & 0.80 lbs. to 3.10 lbs. weight. Air inlet NPT is 1/4 in. on all models. Other features include reversible, rear exhaust, adjustable clutch, multiple clutch springs, needle bearing idler gears & suspension bail for use with tool balancers. Auto-start & auto-shut-off screwdrivers also available.",https://www.thomasnet.com/profile/10107248/pacific-pneumatic-tools-inc.html?cid=10107248&cov=NA&heading=72206501&searchpos=241&what=screwdrivers,tel://877-992-5524,screwdrivers
1277046,Haines Enterprises,Distributor*,$1 - 4.9 Mil,1971,10-49,"Islandia, NY",,,"Distributor of screwdrivers. Features include round-shank, color coded handle ends and black-oxide shafts. Electronic, marine and automotive aftermarket industries served. Stock items available. Thirty day warranty. On-time delivery.",https://www.thomasnet.com/profile/01277046/haines-enterprises.html?cid=1277046&cov=NA&heading=72206501&searchpos=242&what=screwdrivers,tel://800-634-2958,screwdrivers
30114335,"Ames Taping Tools, Inc.","Manufacturer*, Distributor",,1939,,Locations,,Bostitch,"Manufacturer & distributor of drywall equipment & supplies. Rental equipment available. Equipment & supplies include automatic tapers, corner rollers, finishers & applicators, loading pumps, finishing boxes, knives, mud pans, stilts, benches, levels, lifts, lubricants, nail spotters, abrasives, sanding equipment, discs & heads, mesh & measuring tapes, spray guns & hoppers, routers, mud mixers, cutters, saws, dispensers, T-squares, hammers, fasteners, screwdrivers, bags, belts, carts, joint sealing compounds, kerosene & propane heaters, nozzles, carpenters pencils, pliers, primers, scaffolds, scrapers, polysheeting, staplers, blade dispensers, strippers, trowels, corner trims, vacuum cleaners, safety clothing. Capabilities include taping tool & equipment repair, tool training & certification, CAD, equipment rental & leasing. Applications include fire taping, scaffold work, horizontal/vertical joints, interior/exterior corners, angles, laundry rooms & small bathrooms.",https://www.thomasnet.com/branchloc.html?cid=30114335&cov=NA&goto=%2Fprofile%2F30114335%2Fames-taping-tools-inc.html&heading=72206501&searchpos=243&what=screwdrivers,tel://800-241-2771,screwdrivers
30739553,"Prox-Tech, Inc.",Manufacturer*,$1 - 4.9 Mil,2001,1-9,"Hickory, NC",,,"Manufacturer of power and tailor made tools. Products include belt and disc sanders, jig saws, rotary tools, power carvers, routers, engravers, AC adapters, screw drivers, drill grinders, universal holders, drill stands, shapers, and lathe and milling systems.",https://www.thomasnet.com/profile/30739553/proxtech-inc.html?cid=30739553&cov=NA&heading=72206501&searchpos=244&what=screwdrivers,tel://877-770-9966,screwdrivers
30738928,Medartis Inc.,Manufacturer*,Under $1 Mil,2004,1-9,"Kennett Square, PA",,,"Manufacturer of medical and surgical apparatuses and instruments. Products such as plates, screws, arthrodesis systems, fore and mid foot systems, parts and screw drivers are available.",https://www.thomasnet.com/profile/30738928/medartis-inc.html?cid=30738928&cov=NA&heading=72206501&searchpos=245&what=screwdrivers,tel://877-406-2663,screwdrivers
30728351,Lightning Stainless Bolt Inc.,Distributor*,Under $1 Mil,2011,1-9,"West Hempstead, NY",,,"Distributor of variable speed screwdrivers. Available with hand strap, belt clip, 16 ft. cord length and magnetic chuck for 1/4 in. bits. Available in stock.",https://www.thomasnet.com/profile/30728351/lightning-stainless-bolt-inc.html?cid=30728351&cov=NA&heading=72206501&searchpos=246&what=screwdrivers,tel://516-565-6600,screwdrivers
